occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
35-9031;Hosts and hostesses, restaurant, lounge, and coffee shop;;        349990;       0.8;          8.93;         18570;           0.3;          6.88;          7.50;          8.42;          9.70;         11.89;         14310;         15600;         17510;         20180;         24740;;
35-9099;Food preparation and serving related workers, all other;;         50420;       2.8;         10.32;         21460;           0.6;          7.46;          8.05;          9.39;         11.84;         14.90;         15520;         16750;         19530;         24620;         30990;;
37-0000;Building and grounds cleaning and maintenance occupations;major;       4429870;       0.3;         11.72;         24370;           0.2;          7.48;          8.55;         10.52;         13.81;         18.07;         15560;         17770;         21880;         28730;         37580;;
37-1011;First-line supervisors/managers of housekeeping and janitorial workers;;        183560;       0.8;         17.46;         36310;           0.3;         10.33;         12.82;         16.34;         21.07;         26.29;         21490;         26670;         33980;         43830;         54690;;
37-1012;First-line supervisors/managers of landscaping, lawn service, and groundskeeping workers;;        108940;       1.3;         20.67;         42990;           0.4;         12.57;         15.22;         19.19;         24.90;         31.33;         26140;         31670;         39920;         51780;         65160;;
37-2011;Janitors and cleaners, except maids and housekeeping cleaners;;       2145320;       0.5;         11.30;         23500;           0.2;          7.41;          8.42;         10.31;         13.30;         17.08;         15410;         17510;         21450;         27660;         35520;;
37-2012;Maids and housekeeping cleaners;;        917120;       0.6;          9.76;         20290;           0.3;          7.09;          7.92;          9.13;         11.10;         13.72;         14750;         16480;         18990;         23080;         28550;;
37-2019;Building cleaning workers, all other;;         13580;      11.1;         13.78;         28660;           2.3;          8.64;         10.57;         13.09;         15.60;         19.55;         17970;         21980;         27230;         32460;         40660;;
37-2021;Pest control workers;;         63180;       1.6;         14.92;         31040;           0.8;          9.45;         11.68;         14.37;         17.67;         21.34;         19650;         24290;         29890;         36750;         44390;;
37-3011;Landscaping and groundskeeping workers;;        921900;       0.6;         11.95;         24860;           0.3;          7.98;          9.09;         11.13;         14.01;         17.57;         16600;         18910;         23150;         29140;         36550;;
37-3012;Pesticide handlers, sprayers, and applicators, vegetation;;         25060;       4.9;         15.01;         31210;           1.0;          9.53;         11.61;         14.31;         17.86;         21.59;         19820;         24140;         29770;         37140;         44910;;
37-3013;Tree trimmers and pruners;;         35420;       5.6;         15.12;         31450;           1.3;          9.62;         11.50;         14.41;         18.18;         22.34;         20000;         23930;         29970;         37810;         46480;;
37-3019;Grounds maintenance workers, all other;;         15790;       4.7;         13.07;         27180;           2.1;          8.02;          9.01;         10.76;         15.34;         22.99;         16680;         18730;         22390;         31900;         47830;;
39-0000;Personal care and service occupations;major;       3437520;       0.4;         11.59;         24120;           0.3;          7.19;          8.04;          9.82;         13.09;         18.64;         14960;         16710;         20420;         27220;         38770;;
39-1011;Gaming supervisors;;         26110;       2.0;         22.40;         46600;           0.9;         13.44;         17.31;         21.87;         26.98;         32.24;         27960;         36000;         45500;         56110;         67060;;
39-1012;Slot key persons;;         15390;       6.4;         13.68;         28460;           1.5;          8.46;         10.05;         12.24;         15.40;         22.55;         17600;         20910;         25460;         32030;         46910;;
39-1021;First-line supervisors/managers of personal service workers;;        129070;       0.9;         18.38;         38230;           0.4;         10.42;         13.13;         16.78;         22.20;         29.15;         21680;         27320;         34910;         46180;         60640;;
39-2011;Animal trainers;;         10030;       5.0;         14.99;         31190;           1.8;          8.03;          9.56;         13.11;         18.41;         24.71;         16700;         19880;         27270;         38280;         51400;;
39-2021;Nonfarm animal caretakers;;        126740;       1.6;         10.36;         21550;           0.5;          7.28;          8.04;          9.31;         11.68;         15.19;         15140;         16720;         19360;         24300;         31590;;
39-3011;Gaming dealers;;         91130;       2.5;          9.56;         19890;           1.4;          6.47;          7.14;          7.84;          9.99;         15.55;         13470;         14850;         16310;         20770;         32340;;
39-3012;Gaming and sports book writers and runners;;         16140;       4.8;         10.96;         22800;           1.7;          6.95;          7.84;          9.46;         12.39;         17.65;         14450;         16320;         19690;         25770;         36720;;
39-3019;Gaming service workers, all other;;         13910;       6.2;         12.16;         25290;           0.9;          8.32;          9.64;         11.58;         14.03;         16.58;         17310;         20060;         24090;         29190;         34490;;
39-3021;Motion picture projectionists;;         10200;       3.1;         10.91;         22700;           1.6;          7.08;          7.90;          9.46;         11.98;         15.85;         14730;         16430;         19680;         24920;         32970;;
39-3031;Ushers, lobby attendants, and ticket takers;;        106570;       2.6;          9.18;         19100;           0.8;          6.86;          7.47;          8.35;          9.88;         12.53;         14260;         15540;         17360;         20560;         26060;;
39-3091;Amusement and recreation attendants;;        258820;       1.3;          9.10;         18930;           0.4;          6.94;          7.48;          8.40;          9.80;         12.30;         14420;         15550;         17470;         20370;         25590;;
39-3092;Costume attendants;;          5120;       6.3;         15.46;         32150;           3.5;          7.71;          8.93;         12.62;         18.70;         29.83;         16040;         18580;         26250;         38910;         62040;;
39-3093;Locker room, coatroom, and dressing room attendants;;         18170;       3.2;         10.33;         21490;           0.7;          7.29;          8.01;          9.48;         11.77;         14.93;         15170;         16660;         19720;         24490;         31050;;
39-3099;Entertainment attendants and related workers, all other;;         43930;       1.6;         10.06;         20920;           0.7;          7.34;          8.18;          9.39;         11.26;         13.57;         15280;         17020;         19540;         23430;         28220;;
39-4011;Embalmers;;          8090;       6.1;         18.90;         39320;           2.9;          9.82;         13.75;         18.32;         23.62;         29.00;         20420;         28590;         38100;         49130;         60320;;
39-4021;Funeral attendants;;         33060;       2.6;         11.19;         23270;           0.8;          7.45;          8.63;         10.63;         12.95;         15.58;         15490;         17950;         22110;         26940;         32410;;
39-5011;Barbers;;         10330;      10.8;         12.79;         26610;           3.7;          7.56;          8.93;         11.56;         14.69;         19.51;         15720;         18570;         24050;         30560;         40580;;
39-5012;Hairdressers, hairstylists, and cosmetologists;;        355990;       1.2;         12.82;         26660;           0.6;          7.47;          8.57;         11.13;         15.03;         20.41;         15530;         17830;         23140;         31260;         42460;;
39-5091;Makeup artists, theatrical and performance;;          1930;      10.3;         18.76;         39020;           9.6;          7.72;          9.00;         12.63;         25.04;         38.76;         16050;         18720;         26270;         52080;         80630;;
39-5092;Manicurists and pedicurists;;         51590;       4.1;         10.60;         22040;           1.1;          7.46;          8.08;          9.46;         12.00;         15.66;         15510;         16810;         19670;         24960;         32570;;
39-5093;Shampooers;;         15570;       4.4;          8.80;         18300;           1.0;          7.06;          7.61;          8.32;          9.67;         11.62;         14680;         15820;         17300;         20110;         24170;;
39-5094;Skin care specialists;;         26300;       4.3;         15.40;         32040;           1.7;          7.67;          9.76;         13.81;         19.36;         25.16;         15950;         20290;         28730;         40280;         52340;;
39-6011;Baggage porters and bellhops;;         49770;       2.1;         11.14;         23170;           1.6;          7.18;          7.84;          9.49;         12.96;         18.15;         14930;         16310;         19730;         26960;         37750;;
39-6012;Concierges;;         20380;       3.3;         13.52;         28120;           0.9;          8.44;         10.41;         13.07;         15.93;         19.34;         17560;         21640;         27180;         33140;         40220;;
39-6021;Tour guides and escorts;;         31760;       3.2;         12.09;         25150;           1.0;          7.44;          8.58;         11.19;         14.53;         18.40;         15470;         17840;         23270;         30220;         38280;;
39-6022;Travel guides;;          4510;       8.6;         16.18;         33660;           3.3;          8.28;         11.00;         14.60;         20.11;         27.09;         17220;         22870;         30360;         41830;         56340;;
39-6031;Flight attendants;;         99480;       4.8;*;         39840;           3.5;*;*;*;*;*;         20580;         28420;         35930;         49910;         65350;TRUE;
39-6032;Transportation attendants, except flight attendants and baggage porters;;         21870;       3.4;         10.76;         22370;           1.4;          7.59;          8.48;          9.98;         12.35;         15.16;         15780;         17640;         20750;         25690;         31530;;
39-9011;Child care workers;;        581670;       0.9;          9.79;         20350;           0.7;          7.04;          7.75;          9.12;         11.30;         13.98;         14640;         16130;         18970;         23510;         29080;;
39-9021;Personal and home care aides;;        614190;       1.2;          9.47;         19690;           0.4;          6.84;          7.81;          9.22;         10.98;         12.33;         14230;         16250;         19180;         22850;         25650;;
39-9031;Fitness trainers and aerobics instructors;;        229030;       1.3;         16.50;         34310;           0.9;          7.75;          9.43;         14.04;         21.35;         29.21;         16120;         19610;         29210;         44420;         60760;;
39-9032;Recreation workers;;        282680;       1.1;         11.81;         24570;           0.4;          7.52;          8.50;         10.56;         13.85;         18.14;         15630;         17680;         21960;         28810;         37730;;
39-9041;Residential advisors;;         52240;       2.3;         12.17;         25320;           0.7;          7.73;          8.98;         11.26;         14.51;         18.44;         16080;         18680;         23410;         30190;         38350;;
39-9099;Personal care and service workers, all other;;         75780;       2.4;         10.88;         22630;           0.9;          7.33;          8.12;          9.59;         12.04;         16.27;         15240;         16880;         19940;         25050;         33840;;
41-0000;Sales and related occupations;major;      14336430;       0.2;         17.35;         36080;           0.2;          7.43;          8.58;         11.69;         19.96;         34.23;         15460;         17850;         24310;         41520;         71200;;
41-1011;First-line supervisors/managers of retail sales workers;;       1186270;       0.4;         19.19;         39910;           0.2;         10.68;         13.23;         16.97;         22.33;         29.79;         22210;         27520;         35310;         46450;         61970;;
41-1012;First-line supervisors/managers of non-retail sales workers;;        275390;       0.6;         38.40;         79870;           0.4;         17.71;         24.70;         32.74;         47.15;         65.47;         36830;         51380;         68100;         98080;        136180;;
41-2011;Cashiers;;       3545610;       0.3;          9.08;         18880;           0.3;          6.88;          7.50;          8.49;          9.72;         12.02;         14310;         15610;         17660;         20220;         25010;;
41-2012;Gaming change persons and booth cashiers;;         22280;       4.2;         11.00;         22890;           1.0;          7.48;          8.60;         10.57;         13.11;         15.41;         15550;         17890;         21980;         27260;         32050;;
41-2021;Counter and rental clerks;;        448480;       0.9;         11.74;         24430;           0.3;          7.24;          8.13;         10.05;         13.83;         18.82;         15050;         16910;         20900;         28770;         39150;;
41-2022;Parts salespersons;;        226530;       1.1;         14.83;         30850;           0.4;          8.47;         10.53;         13.71;         18.06;         23.30;         17620;         21900;         28520;         37560;         48470;;
41-2031;Retail salespersons;;       4426280;       0.3;         12.04;         25050;           0.2;          7.37;          8.26;          9.86;         13.35;         19.14;         15340;         17180;         20510;         27760;         39810;;
41-3011;Advertising sales agents;;        161550;       1.4;         25.56;         53170;           0.8;         10.88;         14.79;         20.90;         30.92;         45.00;         22620;         30750;         43480;         64320;         93600;;
41-3021;Insurance sales agents;;        327780;       1.0;         29.06;         60440;           0.9;         12.56;         15.90;         21.84;         33.04;         54.78;         26120;         33070;         45430;         68730;        113930;;
41-3031;Securities, commodities, and financial services sales agents;;        271900;       1.3;         44.26;         92050;           1.1;         14.86;         19.46;         33.02;         58.79;#;         30900;         40480;         68680;        122270;#;;
41-3041;Travel agents;;         86420;       2.1;         15.61;         32470;           1.0;          9.02;         11.51;         14.70;         18.46;         23.01;         18770;         23940;         30570;         38390;         47860;;
41-3099;Sales representatives, services, all other;;        569130;       0.8;         28.38;         59030;           0.5;         12.14;         16.45;         23.77;         34.87;         50.14;         25250;         34210;         49430;         72520;        104280;;
41-4011;Sales representatives, wholesale and manufacturing, technical and scientific products;;        415120;       1.2;         38.11;         79260;           0.6;         16.82;         23.34;         33.75;         47.87;         63.96;         34980;         48540;         70200;         99570;        133040;;
41-4012;Sales representatives, wholesale and manufacturing, except technical and scientific products;;       1493760;       0.5;         29.55;         61470;           0.3;         12.96;         17.53;         24.68;         36.11;         50.98;         26950;         36460;         51330;         75120;        106040;;
41-9011;Demonstrators and product promoters;;         83540;       3.0;         13.05;         27150;           1.0;          8.14;          9.06;         11.18;         14.88;         19.94;         16940;         18850;         23260;         30940;         41470;;
41-9012;Models;;          1660;      17.5;         14.50;         30160;           3.6;          8.32;         10.09;         13.18;         17.23;         21.10;         17300;         20980;         27410;         35840;         43880;;
41-9021;Real estate brokers;;         51390;       2.8;         37.13;         77240;           2.3;         12.25;         17.51;         27.64;         45.18;#;         25470;         36420;         57500;         93970;#;;
41-9022;Real estate sales agents;;        164080;       1.4;         26.16;         54410;           1.4;         10.15;         13.17;         19.30;         31.16;         48.97;         21120;         27390;         40150;         64820;        101860;;
41-9031;Sales engineers;;         78030;       2.1;         43.16;         89770;           0.8;         23.86;         30.45;         39.95;         52.15;         65.76;         49640;         63340;         83100;        108470;        136770;;
41-9041;Telemarketers;;        345220;       1.9;         11.91;         24770;           0.6;          7.63;          8.66;         10.56;         13.71;         18.25;         15870;         18010;         21960;         28520;         37950;;
41-9091;Door-to-door sales workers, news and street vendors, and related workers;;          9520;       7.1;         13.27;         27600;           3.2;          7.44;          8.00;         10.09;         15.30;         22.75;         15470;         16640;         20990;         31820;         47320;;
41-9099;Sales and related workers, all other;;        146480;       1.9;         20.10;         41810;           0.8;          8.55;         11.67;         16.99;         24.53;         35.43;         17770;         24260;         35350;         51020;         73690;;
43-0000;Office and administrative support occupations;major;      23231750;       0.1;         15.49;         32220;           0.1;          8.63;         10.93;         14.32;         18.83;         24.30;         17950;         22730;         29780;         39160;         50550;;
43-1011;First-line supervisors/managers of office and administrative support workers;;       1404330;       0.3;         23.42;         48700;           0.1;         13.35;         17.00;         22.02;         28.50;         35.88;         27770;         35360;         45790;         59280;         74640;;
43-2011;Switchboard operators, including answering service;;        153860;       1.0;         12.14;         25250;           0.3;          8.22;          9.67;         11.65;         14.27;         16.95;         17090;         20120;         24220;         29690;         35260;;
43-2021;Telephone operators;;         22820;       5.1;         16.25;         33800;           1.6;          8.59;         10.72;         15.23;         22.13;         24.55;         17860;         22300;         31670;         46020;         51070;;
43-2099;Communications equipment operators, all other;;          3500;       5.0;         17.79;         37000;           2.3;          9.38;         13.10;         16.85;         21.27;         26.94;         19520;         27250;         35050;         44250;         56040;;
43-3011;Bill and account collectors;;        408760;       1.1;         15.47;         32180;           0.3;         10.17;         12.14;         14.73;         18.12;         22.07;         21150;         25250;         30630;         37700;         45900;;
43-3021;Billing and posting clerks and machine operators;;        512120;       0.7;         15.44;         32120;           0.2;         10.42;         12.50;         14.88;         18.06;         21.42;         21680;         26000;         30950;         37570;         44560;;
43-3031;Bookkeeping, accounting, and auditing clerks;;       1855010;       0.3;         16.25;         33800;           0.1;         10.07;         12.67;         15.63;         19.29;         23.68;         20950;         26350;         32510;         40130;         49260;;
43-3041;Gaming cage workers;;         17060;       4.4;         12.48;         25970;           0.7;          8.66;         10.09;         11.97;         14.66;         17.35;         18020;         20980;         24890;         30500;         36090;;
43-3051;Payroll and timekeeping clerks;;        203210;       2.3;         17.07;         35500;           0.2;         11.17;         13.67;         16.74;         20.08;         23.83;         23230;         28430;         34810;         41760;         49570;;
43-3061;Procurement clerks;;         79610;       1.1;         16.96;         35280;           0.2;         10.86;         13.49;         16.72;         20.27;         23.67;         22590;         28050;         34780;         42170;         49230;;
43-3071;Tellers;;        600380;       0.6;         11.66;         24250;           0.2;          8.56;          9.88;         11.35;         13.23;         15.34;         17800;         20550;         23610;         27510;         31900;;
43-4011;Brokerage clerks;;         68430;       3.0;         19.89;         41370;           0.7;         12.67;         15.07;         18.61;         23.37;         28.96;         26360;         31350;         38710;         48610;         60230;;
43-4021;Correspondence clerks;;         13450;       3.6;         15.04;         31280;           1.1;          9.71;         12.11;         14.73;         18.04;         21.20;         20190;         25200;         30630;         37520;         44100;;
43-4031;Court, municipal, and license clerks;;        115070;       1.0;         16.88;         35120;           0.6;         10.38;         12.84;         15.96;         19.86;         24.61;         21580;         26700;         33200;         41310;         51200;;
43-4041;Credit authorizers, checkers, and clerks;;         65020;       3.5;         15.37;         31980;           1.2;          8.90;         11.09;         14.61;         18.70;         23.26;         18500;         23070;         30390;         38890;         48380;;
43-4051;Customer service representatives;;       2233270;       0.6;         15.28;         31790;           0.2;          9.15;         11.34;         14.36;         18.27;         23.24;         19030;         23590;         29860;         38000;         48340;;
43-4061;Eligibility interviewers, government programs;;        112510;       0.9;         19.16;         39850;           0.6;         12.94;         15.23;         18.90;         22.96;         26.08;         26920;         31680;         39310;         47760;         54250;;
43-4071;File clerks;;        204760;       0.9;         12.16;         25290;           0.3;          7.90;          9.23;         11.44;         14.39;         18.01;         16440;         19190;         23800;         29930;         37460;;
43-4081;Hotel, motel, and resort desk clerks;;        230230;       0.7;          9.92;         20630;           0.3;          7.24;          8.14;          9.37;         11.31;         13.71;         15050;         16930;         19480;         23530;         28530;;
43-4111;Interviewers, except eligibility and loan;;        224690;       1.4;         13.96;         29040;           0.4;          8.86;         10.82;         13.53;         16.35;         19.79;         18430;         22510;         28140;         34000;         41150;;
43-4121;Library assistants, clerical;;        114740;       1.5;         11.68;         24290;           0.5;          7.47;          8.52;         10.88;         14.18;         17.61;         15540;         17720;         22630;         29500;         36630;;
43-4131;Loan interviewers and clerks;;        212340;       1.2;         16.29;         33890;           0.4;         10.47;         12.83;         15.61;         19.22;         23.41;         21780;         26680;         32470;         39980;         48680;;
43-4141;New accounts clerks;;         87300;       1.7;         14.90;         30990;           0.4;         10.58;         12.40;         14.53;         17.32;         19.73;         22000;         25790;         30230;         36020;         41050;;
43-4151;Order clerks;;        248030;       1.2;         14.08;         29300;           0.4;          8.61;         10.50;         13.46;         16.88;         20.87;         17920;         21830;         27990;         35120;         43400;;
43-4161;Human resources assistants, except payroll and timekeeping;;        164340;       0.8;         17.70;         36810;           0.3;         11.68;         14.03;         17.19;         20.80;         24.74;         24300;         29190;         35750;         43260;         51450;;
43-4171;Receptionists and information clerks;;       1097610;       0.4;         12.21;         25400;           0.2;          8.09;          9.69;         11.80;         14.44;         17.07;         16830;         20150;         24550;         30030;         35510;;
43-4181;Reservation and transportation ticket agents and travel clerks;;        163880;       2.5;         15.41;         32060;           1.0;          9.22;         11.14;         14.94;         19.47;         23.20;         19180;         23160;         31070;         40490;         48250;;
43-4199;All other information and record clerks;;        215780;       1.0;         16.78;         34910;           0.3;         10.19;         12.74;         16.15;         20.38;         24.10;         21190;         26500;         33600;         42380;         50140;;
43-5011;Cargo and freight agents;;         85950;       2.4;         18.67;         38830;           0.9;         10.65;         13.67;         17.92;         22.92;         27.70;         22150;         28430;         37270;         47680;         57610;;
43-5021;Couriers and messengers;;         96110;       1.7;         12.07;         25100;           0.6;          7.88;          9.08;         11.22;         14.10;         17.77;         16380;         18890;         23330;         29330;         36960;;
43-5031;Police, fire, and ambulance dispatchers;;         96360;       1.0;         16.99;         35340;           0.4;         10.34;         12.94;         16.19;         20.22;         24.73;         21510;         26910;         33670;         42060;         51440;;
43-5032;Dispatchers, except police, fire, and ambulance;;        193210;       1.0;         17.58;         36560;           0.5;         10.06;         12.76;         16.28;         21.40;         27.28;         20930;         26540;         33850;         44520;         56750;;
43-5041;Meter readers, utilities;;         44730;       2.1;         16.77;         34890;           0.6;          9.59;         12.10;         15.84;         20.50;         26.10;         19950;         25180;         32950;         42640;         54290;;
43-5051;Postal service clerks;;         78250;       0.1;         24.11;         50150;*;         21.09;         24.54;         24.54;         25.08;         25.52;         43870;         51040;         51040;         52170;         53080;;
43-5052;Postal service mail carriers;;        354570;       0.0;         22.58;         46970;*;         17.98;         19.84;         23.94;         24.64;         25.19;         37400;         41270;         49800;         51250;         52400;;
43-5053;Postal service mail sorters, processors, and processing machine operators;;        185770;       0.0;         21.87;         45490;*;         12.33;         22.19;         24.05;         24.54;         24.54;         25650;         46160;         50020;         51040;         51040;;
43-5061;Production, planning, and expediting clerks;;        281660;       0.8;         20.26;         42150;           0.2;         12.06;         15.02;         19.46;         24.72;         30.15;         25080;         31240;         40480;         51420;         62710;;
43-5071;Shipping, receiving, and traffic clerks;;        760950;       0.6;         14.03;         29180;           0.3;          8.65;         10.53;         13.30;         16.65;         20.67;         18000;         21900;         27660;         34640;         42990;;
43-5081;Stock clerks and order fillers;;       1873390;       0.4;         11.13;         23140;           0.2;          7.51;          8.39;         10.00;         12.88;         16.55;         15620;         17440;         20800;         26780;         34410;;
43-5111;Weighers, measurers, checkers, and samplers, recordkeeping;;         72720;       1.7;         13.70;         28500;           0.5;          8.65;         10.35;         12.95;         16.25;         19.87;         17990;         21530;         26940;         33810;         41330;;
43-6011;Executive secretaries and administrative assistants;;       1491520;       0.4;         20.35;         42340;           0.2;         13.00;         15.58;         19.24;         24.17;         29.84;         27030;         32410;         40030;         50280;         62070;;
43-6012;Legal secretaries;;        257810;       1.0;         20.02;         41640;           0.4;         12.30;         14.84;         19.16;         24.49;         29.95;         25580;         30870;         39860;         50930;         62290;;
43-6013;Medical secretaries;;        454500;       0.7;         14.81;         30800;           0.3;         10.03;         11.79;         14.27;         17.35;         20.51;         20870;         24530;         29680;         36090;         42660;;
43-6014;Secretaries, except legal, medical, and executive;;       1872070;       0.4;         14.42;         29990;           0.2;          8.86;         11.13;         13.96;         17.32;         20.79;         18440;         23160;         29050;         36020;         43240;;
43-9011;Computer operators;;        107450;       1.5;         17.82;         37070;           0.4;         10.70;         13.38;         17.11;         21.87;         26.18;         22260;         27830;         35600;         45490;         54450;;
43-9021;Data entry keyers;;        272810;       1.3;         13.04;         27110;           0.3;          8.62;         10.42;         12.56;         15.10;         18.43;         17920;         21670;         26120;         31420;         38330;;
43-9022;Word processors and typists;;        128010;       1.1;         15.73;         32710;           0.5;         10.54;         12.59;         15.09;         18.43;         22.10;         21920;         26180;         31390;         38330;         45960;;
43-9031;Desktop publishers;;         26210;       3.6;         18.62;         38740;           1.0;         10.51;         13.53;         17.59;         23.02;         28.47;         21860;         28140;         36600;         47870;         59210;;
43-9041;Insurance claims and policy processing clerks;;        237800;       1.6;         16.75;         34830;           0.4;         10.98;         13.18;         15.91;         19.38;         23.88;         22840;         27410;         33100;         40300;         49670;;
43-9051;Mail clerks and mail machine operators, except postal service;;        137350;       1.5;         12.70;         26420;           0.6;          8.14;          9.82;         12.07;         15.05;         18.42;         16930;         20430;         25100;         31310;         38320;;
43-9061;Office clerks, general;;       2906600;       0.4;         12.90;         26830;           0.2;          7.71;          9.43;         12.17;         15.38;         19.17;         16030;         19620;         25320;         31980;         39880;;
43-9071;Office machine operators, except computer;;         79470;       2.6;         13.13;         27310;           0.5;          8.57;         10.12;         12.40;         15.43;         18.97;         17830;         21040;         25780;         32090;         39460;;
43-9081;Proofreaders and copy markers;;         15300;       3.5;         15.50;         32240;           1.4;          8.34;         10.93;         14.66;         19.36;         23.78;         17350;         22740;         30490;         40280;         49450;;
43-9111;Statistical assistants;;         16900;       2.7;         17.32;         36020;           1.7;          9.97;         13.02;         16.76;         21.19;         25.35;         20730;         27080;         34850;         44080;         52720;;
43-9199;Office and administrative support workers, all other;;        272190;       1.6;         15.15;         31510;           0.7;          8.33;         10.58;         14.10;         18.41;         23.39;         17320;         22000;         29320;         38290;         48660;;
45-0000;Farming, fishing, and forestry occupations;major;        438490;       0.9;         11.32;         23560;           0.4;          7.71;          8.14;          9.34;         12.72;         18.27;         16040;         16920;         19420;         26460;         38010;;
45-1011;First-line supervisors/managers of farming, fishing, and forestry workers;;         20800;       2.3;         20.55;         42740;           0.9;         10.86;         14.11;         19.11;         25.61;         32.65;         22580;         29360;         39750;         53280;         67910;;
45-1012;Farm labor contractors;;          1110;      18.0;         17.62;         36640;           4.3;          9.15;         12.20;         16.10;         22.52;         26.63;         19040;         25370;         33500;         46830;         55400;;
45-2011;Agricultural inspectors;;         14340;       2.0;         19.87;         41330;           0.6;         12.20;         15.21;         19.80;         23.73;         28.49;         25380;         31640;         41170;         49350;         59270;;
45-2021;Animal breeders;;          2080;      11.7;         15.90;         33070;           3.5;          8.51;         10.12;         13.02;         19.11;         26.75;         17700;         21060;         27090;         39750;         55650;;
45-2041;Graders and sorters, agricultural products;;         37500;       3.5;          9.85;         20490;           1.0;          7.26;          8.04;          9.06;         10.87;         13.47;         15100;         16720;         18850;         22600;         28010;;
45-2091;Agricultural equipment operators;;         22110;       3.7;         11.77;         24490;           1.3;          7.65;          8.86;         10.92;         13.94;         17.02;         15920;         18420;         22710;         29000;         35390;;
45-2092;Farmworkers and laborers, crop, nursery, and greenhouse;;        242390;       1.2;          9.27;         19280;           0.5;          7.65;          8.05;          8.64;          9.60;         11.97;         15910;         16730;         17960;         19960;         24890;;
45-2093;Farmworkers, farm and ranch animals;;         38110;       3.4;         11.02;         22920;           1.2;          7.21;          8.20;         10.13;         12.80;         16.02;         15000;         17050;         21070;         26620;         33320;;
45-2099;Agricultural workers, all other;;          7680;       5.9;         13.13;         27310;           1.7;          8.00;          9.21;         12.00;         15.69;         20.44;         16640;         19160;         24950;         32630;         42510;;
45-3011;Fishers and related fishing workers;;          1110;      21.1;         13.68;         28460;           3.4;          7.73;          9.38;         13.44;         16.14;         22.08;         16080;         19510;         27950;         33580;         45930;;
45-4011;Forest and conservation workers;;          8280;       2.7;         12.55;         26110;           1.2;          8.02;          8.98;         10.98;         14.75;         20.04;         16670;         18670;         22850;         30690;         41690;;
45-4021;Fallers;;          7120;       6.3;         16.43;         34180;           2.5;          9.59;         11.46;         14.66;         18.94;         26.65;         19950;         23830;         30490;         39400;         55430;;
45-4022;Logging equipment operators;;         27010;       3.2;         15.76;         32780;           0.9;         10.41;         12.40;         15.18;         18.66;         22.49;         21660;         25790;         31580;         38820;         46780;;
45-4023;Log graders and scalers;;          3610;       5.9;         16.51;         34330;           2.1;         10.11;         12.66;         15.64;         19.10;         24.50;         21040;         26330;         32520;         39720;         50950;;
45-4029;Logging workers, all other;;          5180;       8.3;         15.82;         32900;           1.7;          9.07;         13.22;         15.96;         18.87;         21.95;         18860;         27500;         33190;         39240;         45650;;
47-0000;Construction and extraction occupations;major;       6548760;       0.3;         20.36;         42350;           0.2;         10.69;         13.59;         18.24;         25.45;         33.81;         22230;         28270;         37940;         52930;         70330;;
47-1011;First-line supervisors/managers of construction trades and extraction workers;;        577390;       0.5;         29.46;         61280;           0.2;         17.21;         21.58;         27.95;         35.98;         44.91;         35790;         44890;         58140;         74840;         93410;;
47-2011;Boilermakers;;         20400;       5.3;         25.53;         53100;           1.6;         15.61;         19.81;         25.13;         30.92;         36.62;         32480;         41210;         52260;         64300;         76160;;
47-2021;Brickmasons and blockmasons;;        106270;       1.9;         22.95;         47740;           0.7;         13.26;         16.77;         21.94;         28.46;         35.63;         27590;         34880;         45630;         59200;         74110;;
47-2022;Stonemasons;;         18910;       4.9;         19.68;         40930;           1.6;         11.63;         14.31;         18.17;         23.72;         31.87;         24200;         29750;         37800;         49340;         66300;;
47-2031;Carpenters;;        899920;       0.7;         20.64;         42940;           0.3;         11.66;         14.42;         18.72;         25.37;         33.34;         24240;         29990;         38940;         52770;         69340;;
47-2041;Carpet installers;;         34390;       3.9;         19.87;         41330;           1.5;         10.23;         12.82;         17.80;         25.35;         34.10;         21280;         26660;         37030;         52730;         70930;;
47-2042;Floor layers, except carpet, wood, and hard tiles;;         14250;       6.9;         19.03;         39580;           1.9;         10.55;         13.34;         17.50;         23.33;         30.84;         21940;         27740;         36410;         48530;         64140;;
47-2043;Floor sanders and finishers;;          8220;       7.1;         16.93;         35220;           2.4;         10.54;         12.79;         15.41;         20.16;         25.96;         21920;         26600;         32050;         41930;         54000;;
47-2044;Tile and marble setters;;         51210;       3.3;         20.13;         41870;           1.2;         10.65;         13.71;         18.85;         25.19;         32.40;         22140;         28520;         39210;         52400;         67390;;
47-2051;Cement masons and concrete finishers;;        201730;       1.4;         18.75;         39000;           0.6;         11.02;         13.46;         16.87;         22.71;         30.30;         22920;         27990;         35080;         47240;         63020;;
47-2053;Terrazzo workers and finishers;;          5550;       8.2;         18.90;         39300;           2.9;         10.82;         13.65;         17.25;         23.12;         30.12;         22500;         28390;         35880;         48080;         62660;;
47-2061;Construction laborers;;       1020290;       0.8;         15.51;         32250;           0.4;          8.67;         10.74;         13.71;         18.57;         25.98;         18030;         22340;         28520;         38620;         54030;;
47-2071;Paving, surfacing, and tamping equipment operators;;         61230;       2.3;         17.54;         36490;           0.7;         10.77;         12.94;         16.00;         20.75;         26.70;         22400;         26910;         33270;         43170;         55540;;
