occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
37-3019;Grounds maintenance workers, all other;;         12840;       5.5;         13.65;         28400;           2.5;          7.79;          8.76;         11.49;         16.60;         24.78;         16200;         18220;         23890;         34530;         51550;;
39-0000;Personal care and service occupations;major;       3461910;       0.5;         11.87;         24680;           0.4;          7.50;          8.32;          9.99;         13.33;         18.98;         15590;         17310;         20770;         27730;         39480;;
39-1011;Gaming supervisors;;         24760;       2.5;         23.52;         48920;           1.0;         14.49;         18.20;         23.05;         28.33;         33.79;         30140;         37860;         47950;         58920;         70290;;
39-1012;Slot key persons;;         14310;       6.8;         13.73;         28560;           1.5;          8.38;         10.08;         12.45;         15.56;         21.48;         17440;         20970;         25900;         32370;         44670;;
39-1021;First-line supervisors/managers of personal service workers;;        129890;       1.0;         18.53;         38540;           0.4;         10.53;         13.25;         16.99;         22.52;         29.16;         21900;         27550;         35330;         46840;         60660;;
39-2011;Animal trainers;;         10080;       4.9;         14.94;         31080;           1.6;          8.13;          9.48;         12.95;         18.05;         25.06;         16920;         19710;         26930;         37540;         52130;;
39-2021;Nonfarm animal caretakers;;        132860;       1.6;         10.50;         21830;           0.5;          7.49;          8.22;          9.40;         11.63;         15.22;         15590;         17110;         19550;         24190;         31660;;
39-3011;Gaming dealers;;         86900;       2.9;          9.76;         20290;           1.3;          7.05;          7.51;          8.19;          9.77;         15.37;         14660;         15620;         17030;         20320;         31960;;
39-3012;Gaming and sports book writers and runners;;         14790;       4.4;         11.28;         23460;           1.7;          7.33;          8.18;          9.78;         13.00;         18.00;         15250;         17020;         20350;         27040;         37440;;
39-3019;Gaming service workers, all other;;         12050;       6.3;         12.20;         25380;           1.4;          8.11;          9.21;         11.47;         14.25;         17.56;         16870;         19150;         23860;         29640;         36530;;
39-3021;Motion picture projectionists;;         10310;       3.8;         11.03;         22950;           1.6;          7.44;          8.26;          9.82;         12.29;         15.72;         15480;         17170;         20420;         25560;         32700;;
39-3031;Ushers, lobby attendants, and ticket takers;;        104360;       2.4;          9.43;         19610;           0.8;          7.25;          7.71;          8.68;         10.01;         12.63;         15070;         16040;         18050;         20830;         26270;;
39-3091;Amusement and recreation attendants;;        257350;       1.3;          9.35;         19450;           0.4;          7.29;          7.73;          8.71;          9.98;         12.46;         15160;         16090;         18120;         20760;         25910;;
39-3092;Costume attendants;;          5150;       4.2;         15.47;         32180;           3.5;          8.06;          9.03;         12.60;         18.76;         29.26;         16760;         18780;         26210;         39010;         60860;;
39-3093;Locker room, coatroom, and dressing room attendants;;         18470;       3.2;         10.41;         21640;           0.7;          7.50;          8.22;          9.49;         11.75;         14.87;         15600;         17100;         19750;         24430;         30940;;
39-3099;Entertainment attendants and related workers, all other;;         45080;       2.4;         10.10;         21020;           1.0;          7.41;          8.04;          9.21;         11.08;         13.55;         15410;         16710;         19150;         23040;         28180;;
39-4011;Embalmers;;          8190;       5.5;         19.80;         41180;           3.0;         10.49;         14.84;         19.53;         24.39;         29.27;         21830;         30860;         40620;         50720;         60890;;
39-4021;Funeral attendants;;         31900;       2.9;         11.48;         23880;           0.8;          7.66;          8.82;         10.83;         13.30;         16.03;         15930;         18340;         22530;         27660;         33350;;
39-5011;Barbers;;         10550;      10.8;         13.29;         27650;           4.1;          7.90;          9.39;         11.61;         15.13;         20.48;         16430;         19530;         24160;         31480;         42610;;
39-5012;Hairdressers, hairstylists, and cosmetologists;;        349210;       1.1;         13.02;         27070;           0.7;          7.68;          8.79;         11.21;         15.12;         20.79;         15980;         18290;         23330;         31460;         43250;;
39-5091;Makeup artists, theatrical and performance;;          1930;       9.2;         21.64;         45010;           6.8;          7.91;          9.60;         15.12;         29.44;         45.43;         16450;         19980;         31450;         61230;         94500;;
39-5092;Manicurists and pedicurists;;         53020;       3.8;         10.65;         22150;           1.1;          7.67;          8.35;          9.48;         12.02;         15.36;         15940;         17360;         19710;         25000;         31940;;
39-5093;Shampooers;;         16170;       5.5;          9.08;         18890;           1.1;          7.34;          7.79;          8.61;          9.81;         11.83;         15260;         16200;         17900;         20400;         24610;;
39-5094;Skin care specialists;;         28210;       4.4;         15.38;         31990;           1.7;          7.84;          9.73;         13.74;         19.41;         24.76;         16310;         20240;         28580;         40380;         51490;;
39-6011;Baggage porters and bellhops;;         49380;       2.5;         11.34;         23580;           1.8;          7.48;          8.10;          9.65;         12.93;         18.61;         15560;         16850;         20060;         26890;         38700;;
39-6012;Concierges;;         20470;       3.2;         13.83;         28760;           1.0;          8.85;         10.64;         13.11;         16.30;         20.06;         18410;         22120;         27270;         33900;         41730;;
39-6021;Tour guides and escorts;;         31630;       2.9;         12.50;         25990;           1.0;          7.72;          8.89;         11.42;         14.87;         18.87;         16060;         18490;         23750;         30920;         39240;;
39-6022;Travel guides;;          4270;       8.0;         16.01;         33300;           2.7;          8.35;         10.79;         15.05;         19.09;         26.17;         17370;         22430;         31300;         39710;         54440;;
39-6031;Flight attendants;;         95810;       7.0;*;         43350;           3.2;*;*;*;*;*;         25420;         31070;         40010;         51470;         71280;TRUE;
39-6032;Transportation attendants, except flight attendants and baggage porters;;         22450;       3.7;         11.17;         23230;           2.2;          7.74;          8.55;          9.90;         12.32;         16.44;         16100;         17790;         20580;         25620;         34200;;
39-9011;Child care workers;;        595650;       1.0;         10.07;         20940;           0.7;          7.37;          8.00;          9.25;         11.49;         14.24;         15340;         16640;         19240;         23900;         29620;;
39-9021;Personal and home care aides;;        630740;       1.4;          9.75;         20280;           0.4;          7.36;          8.14;          9.46;         11.08;         12.45;         15300;         16930;         19680;         23060;         25890;;
39-9031;Fitness trainers and aerobics instructors;;        228170;       1.4;         16.99;         35340;           0.9;          7.90;          9.55;         14.74;         21.98;         29.86;         16430;         19860;         30670;         45720;         62120;;
39-9032;Recreation workers;;        286230;       1.0;         12.04;         25040;           0.4;          7.73;          8.72;         10.71;         13.97;         18.35;         16070;         18130;         22280;         29060;         38170;;
39-9041;Residential advisors;;         57280;       2.5;         12.54;         26070;           0.8;          7.85;          9.17;         11.61;         14.75;         18.88;         16330;         19080;         24160;         30690;         39280;;
39-9099;Personal care and service workers, all other;;         74310;       2.6;         10.99;         22860;           0.8;          7.57;          8.43;          9.69;         12.11;         16.30;         15740;         17540;         20160;         25190;         33910;;
41-0000;Sales and related occupations;major;      13715050;       0.2;         17.32;         36020;           0.2;          7.47;          8.60;         11.51;         19.76;         33.93;         15530;         17890;         23940;         41100;         70560;;
41-1011;First-line supervisors/managers of retail sales workers;;       1163040;       0.4;         18.81;         39130;           0.2;         10.43;         13.00;         16.78;         21.95;         29.04;         21690;         27030;         34900;         45650;         60400;;
41-1012;First-line supervisors/managers of non-retail sales workers;;        261200;       0.6;         38.27;         79610;           0.4;         17.55;         24.31;         32.44;         46.43;         65.33;         36510;         50570;         67470;         96580;        135890;;
41-2011;Cashiers;;       3439380;       0.4;          9.15;         19030;           0.3;          7.15;          7.54;          8.57;          9.69;         11.91;         14870;         15680;         17820;         20160;         24780;;
41-2012;Gaming change persons and booth cashiers;;         19480;       4.1;         11.11;         23110;           1.0;          7.54;          8.61;         10.62;         13.27;         15.69;         15690;         17900;         22090;         27600;         32630;;
41-2021;Counter and rental clerks;;        416950;       1.0;         11.87;         24680;           0.4;          7.40;          8.39;         10.24;         13.90;         18.71;         15400;         17450;         21300;         28920;         38910;;
41-2022;Parts salespersons;;        208350;       1.1;         14.65;         30460;           0.4;          8.44;         10.39;         13.52;         17.77;         22.70;         17550;         21620;         28130;         36970;         47220;;
41-2031;Retail salespersons;;       4209500;       0.4;         11.84;         24630;           0.3;          7.41;          8.28;          9.74;         13.11;         18.49;         15420;         17220;         20260;         27270;         38460;;
41-3011;Advertising sales agents;;        152420;       1.6;         25.57;         53190;           0.8;         10.87;         14.69;         20.85;         31.01;         45.24;         22610;         30550;         43360;         64500;         94100;;
41-3021;Insurance sales agents;;        325710;       1.1;         29.48;         61330;           1.0;         12.40;         15.78;         21.87;         33.43;         55.24;         25800;         32810;         45500;         69540;        114910;;
41-3031;Securities, commodities, and financial services sales agents;;        271670;       1.4;         43.94;         91390;           1.1;         14.42;         18.90;         32.18;         57.04;#;         29980;         39310;         66930;        118640;#;;
41-3041;Travel agents;;         76990;       2.0;         15.60;         32450;           0.8;          9.25;         11.62;         14.80;         18.45;         22.77;         19240;         24180;         30790;         38370;         47370;;
41-3099;Sales representatives, services, all other;;        543560;       1.3;         28.49;         59250;           0.6;         12.15;         16.56;         23.76;         34.67;         49.81;         25280;         34450;         49410;         72100;        103600;;
41-4011;Sales representatives, wholesale and manufacturing, technical and scientific products;;        406140;       1.1;         39.12;         81370;           0.7;         17.20;         23.89;         34.30;         48.52;         65.96;         35770;         49690;         71340;        100910;        137200;;
41-4012;Sales representatives, wholesale and manufacturing, except technical and scientific products;;       1409780;       0.4;         29.52;         61400;           0.3;         12.69;         17.29;         24.48;         35.72;         51.02;         26390;         35950;         50920;         74310;        106130;;
41-9011;Demonstrators and product promoters;;         80910;       2.8;         12.81;         26640;           1.0;          8.01;          8.97;         10.82;         14.39;         20.08;         16670;         18660;         22510;         29920;         41770;;
41-9012;Models;;          1510;      17.4;         17.51;         36420;          10.4;          8.07;          9.55;         13.14;         17.75;         26.62;         16780;         19870;         27330;         36930;         55360;;
41-9021;Real estate brokers;;         48380;       2.8;         37.68;         78360;           3.2;         12.09;         16.87;         26.80;         44.86;#;         25140;         35090;         55740;         93300;#;;
41-9022;Real estate sales agents;;        151550;       1.3;         25.53;         53100;           1.4;         10.00;         13.16;         19.28;         30.53;         46.35;         20800;         27370;         40100;         63510;         96410;;
41-9031;Sales engineers;;         71640;       2.0;         43.53;         90540;           0.8;         23.45;         30.49;         40.00;         52.91;         67.75;         48780;         63430;         83190;        110060;        140910;;
41-9041;Telemarketers;;        307730;       1.8;         11.90;         24760;           0.6;          7.58;          8.58;         10.49;         13.71;         18.11;         15760;         17850;         21810;         28520;         37660;;
41-9091;Door-to-door sales workers, news and street vendors, and related workers;;          8460;       6.0;         12.65;         26320;           2.4;          7.41;          8.21;         10.24;         14.79;         20.78;         15410;         17070;         21300;         30760;         43230;;
41-9099;Sales and related workers, all other;;        140680;       1.7;         20.12;         41840;           0.9;          8.63;         11.70;         16.91;         24.51;         35.11;         17960;         24340;         35160;         50990;         73020;;
43-0000;Office and administrative support occupations;major;      22336450;       0.1;         15.86;         32990;           0.1;          8.84;         11.15;         14.62;         19.27;         24.96;         18380;         23180;         30410;         40080;         51910;;
43-1011;First-line supervisors/managers of office and administrative support workers;;       1381060;       0.3;         24.04;         49990;           0.1;         13.66;         17.44;         22.55;         29.13;         36.59;         28400;         36270;         46910;         60590;         76100;;
43-2011;Switchboard operators, including answering service;;        146980;       1.1;         12.50;         26000;           0.3;          8.38;          9.89;         11.93;         14.63;         17.60;         17430;         20560;         24820;         30420;         36610;;
43-2021;Telephone operators;;         21960;       6.6;         15.58;         32410;           1.4;          8.92;         11.17;         14.70;         20.74;         23.87;         18550;         23230;         30570;         43130;         49640;;
43-2099;Communications equipment operators, all other;;          2810;       3.6;         18.68;         38850;           1.6;         10.55;         14.06;         18.12;         22.37;         27.64;         21940;         29230;         37700;         46520;         57490;;
43-3011;Bill and account collectors;;        403100;       1.1;         15.65;         32560;           0.3;         10.22;         12.23;         14.87;         18.23;         22.32;         21250;         25440;         30940;         37910;         46430;;
43-3021;Billing and posting clerks and machine operators;;        493780;       0.6;         15.82;         32900;           0.2;         10.59;         12.73;         15.25;         18.40;         22.10;         22020;         26490;         31720;         38270;         45970;;
43-3031;Bookkeeping, accounting, and auditing clerks;;       1757870;       0.3;         16.71;         34750;           0.1;         10.23;         12.94;         16.08;         19.85;         24.25;         21280;         26910;         33450;         41280;         50450;;
43-3041;Gaming cage workers;;         16070;       4.4;         12.68;         26360;           0.7;          8.78;         10.24;         12.08;         14.77;         17.78;         18250;         21290;         25130;         30730;         36990;;
43-3051;Payroll and timekeeping clerks;;        190810;       2.0;         17.60;         36600;           0.3;         11.38;         14.05;         17.31;         20.86;         24.52;         23660;         29220;         36000;         43400;         51000;;
43-3061;Procurement clerks;;         78150;       1.1;         17.51;         36430;           0.3;         11.24;         13.95;         17.36;         20.86;         24.09;         23380;         29020;         36110;         43390;         50110;;
43-3071;Tellers;;        576580;       0.6;         11.91;         24780;           0.2;          8.78;         10.10;         11.53;         13.59;         15.63;         18270;         21010;         23980;         28260;         32520;;
43-4011;Brokerage clerks;;         62470;       3.2;         20.55;         42750;           0.9;         13.07;         15.66;         19.32;         24.23;         29.89;         27190;         32560;         40180;         50410;         62160;;
43-4021;Correspondence clerks;;         10370;       3.4;         15.86;         32990;           0.8;         10.59;         12.85;         15.35;         18.47;         22.22;         22020;         26730;         31940;         38410;         46220;;
43-4031;Court, municipal, and license clerks;;        120690;       0.9;         17.10;         35570;           0.5;         10.52;         12.93;         16.12;         20.24;         25.00;         21880;         26890;         33520;         42110;         52010;;
43-4041;Credit authorizers, checkers, and clerks;;         57220;       4.2;         16.20;         33700;           0.9;          9.64;         12.21;         15.36;         19.41;         24.04;         20040;         25400;         31950;         40360;         50000;;
43-4051;Customer service representatives;;       2195860;       0.6;         15.58;         32410;           0.2;          9.33;         11.53;         14.56;         18.50;         23.57;         19410;         23980;         30290;         38480;         49020;;
43-4061;Eligibility interviewers, government programs;;        110850;       0.6;         19.56;         40680;           0.5;         13.23;         15.76;         19.32;         22.88;         26.52;         27510;         32770;         40180;         47590;         55160;;
43-4071;File clerks;;        188510;       1.1;         12.66;         26320;           0.3;          8.16;          9.60;         11.89;         14.93;         18.62;         16970;         19970;         24730;         31040;         38730;;
43-4081;Hotel, motel, and resort desk clerks;;        224360;       0.9;         10.16;         21130;           0.4;          7.48;          8.29;          9.53;         11.45;         14.05;         15560;         17240;         19820;         23820;         29220;;
43-4111;Interviewers, except eligibility and loan;;        215930;       1.4;         14.32;         29780;           0.4;          9.12;         11.09;         13.78;         16.91;         20.36;         18970;         23070;         28660;         35170;         42340;;
43-4121;Library assistants, clerical;;        115310;       1.6;         11.92;         24790;           0.6;          7.69;          8.79;         11.05;         14.32;         17.82;         16000;         18280;         22980;         29780;         37070;;
43-4131;Loan interviewers and clerks;;        195310;       1.3;         16.67;         34670;           0.4;         10.82;         13.14;         16.03;         19.62;         23.64;         22500;         27340;         33350;         40800;         49170;;
43-4141;New accounts clerks;;         81650;       1.8;         15.14;         31490;           0.4;         10.82;         12.66;         14.73;         17.50;         19.97;         22500;         26320;         30640;         36390;         41540;;
43-4151;Order clerks;;        227190;       1.3;         14.37;         29890;           0.4;          8.72;         10.67;         13.71;         17.32;         21.39;         18140;         22190;         28510;         36020;         44490;;
43-4161;Human resources assistants, except payroll and timekeeping;;        161920;       0.8;         18.19;         37840;           0.3;         12.01;         14.48;         17.62;         21.42;         25.56;         24970;         30120;         36650;         44550;         53160;;
43-4171;Receptionists and information clerks;;       1052120;       0.5;         12.50;         26010;           0.2;          8.26;          9.88;         12.05;         14.65;         17.61;         17180;         20540;         25070;         30480;         36620;;
43-4181;Reservation and transportation ticket agents and travel clerks;;        142500;       3.3;         15.58;         32400;           1.0;          9.44;         11.21;         15.03;         19.85;         22.79;         19640;         23320;         31250;         41300;         47410;;
43-4199;All other information and record clerks;;        212090;       1.8;         17.45;         36300;           0.6;         10.78;         13.39;         17.09;         21.09;         24.72;         22430;         27850;         35550;         43870;         51420;;
43-5011;Cargo and freight agents;;         82440;       2.4;         18.72;         38940;           0.9;         10.67;         13.60;         17.77;         22.95;         27.94;         22190;         28280;         36960;         47740;         58110;;
43-5021;Couriers and messengers;;         93460;       1.8;         12.36;         25710;           0.9;          7.95;          9.19;         11.43;         14.45;         18.19;         16530;         19120;         23770;         30050;         37830;;
43-5031;Police, fire, and ambulance dispatchers;;         98090;       1.0;         17.53;         36470;           0.4;         10.67;         13.24;         16.73;         20.99;         25.57;         22200;         27550;         34790;         43660;         53190;;
43-5032;Dispatchers, except police, fire, and ambulance;;        185100;       1.1;         17.94;         37310;           0.5;         10.17;         12.90;         16.58;         21.79;         28.08;         21150;         26820;         34480;         45320;         58410;;
43-5041;Meter readers, utilities;;         42330;       1.8;         17.50;         36400;           0.6;         10.02;         12.56;         16.58;         21.58;         27.55;         20850;         26120;         34490;         44890;         57300;;
43-5051;Postal service clerks;;         73690;       0.2;         24.84;         51670;           0.3;         22.29;         25.25;         25.26;         25.80;         26.26;         46350;         52520;         52530;         53670;         54630;;
43-5052;Postal service mail carriers;;        339030;       0.0;         23.53;         48940;           0.3;         18.25;         20.95;         25.10;         25.81;         25.82;         37950;         43580;         52200;         53680;         53700;;
43-5053;Postal service mail sorters, processors, and processing machine operators;;        162940;       0.0;         23.20;         48260;           0.4;         16.58;         23.89;         25.25;         25.26;         25.26;         34490;         49680;         52520;         52530;         52540;;
43-5061;Production, planning, and expediting clerks;;        274140;       0.8;         20.80;         43260;           0.3;         12.26;         15.37;         19.98;         25.41;         30.89;         25500;         31970;         41560;         52850;         64250;;
43-5071;Shipping, receiving, and traffic clerks;;        715130;       0.6;         14.35;         29840;           0.2;          8.98;         10.83;         13.58;         17.08;         21.14;         18680;         22530;         28250;         35530;         43980;;
43-5081;Stock clerks and order fillers;;       1864410;       0.5;         11.28;         23460;           0.2;          7.66;          8.53;         10.08;         13.02;         16.89;         15930;         17740;         20960;         27090;         35130;;
43-5111;Weighers, measurers, checkers, and samplers, recordkeeping;;         69890;       1.9;         13.88;         28860;           0.5;          8.73;         10.41;         13.13;         16.49;         20.19;         18160;         21650;         27310;         34300;         41990;;
43-6011;Executive secretaries and administrative assistants;;       1361170;       0.4;         21.16;         44010;           0.2;         13.36;         16.20;         20.03;         25.12;         30.93;         27780;         33700;         41650;         52240;         64330;;
43-6012;Legal secretaries;;        244380;       1.2;         20.65;         42940;           0.4;         12.66;         15.35;         19.75;         25.16;         30.76;         26330;         31930;         41080;         52340;         63980;;
43-6013;Medical secretaries;;        469740;       0.8;         15.12;         31450;           0.3;         10.13;         12.00;         14.51;         17.71;         21.18;         21080;         24950;         30190;         36830;         44060;;
43-6014;Secretaries, except legal, medical, and executive;;       1797670;       0.4;         14.93;         31060;           0.2;          9.23;         11.54;         14.41;         17.93;         21.72;         19190;         24000;         29980;         37290;         45170;;
43-9011;Computer operators;;         94730;       1.6;         18.05;         37540;           0.4;         10.72;         13.42;         17.36;         22.19;         26.40;         22300;         27910;         36110;         46150;         54920;;
43-9021;Data entry keyers;;        243550;       1.1;         13.46;         28000;           0.3;          8.99;         10.71;         13.05;         15.56;         18.89;         18690;         22270;         27150;         32370;         39290;;
43-9022;Word processors and typists;;        109470;       1.1;         16.21;         33720;           0.5;         10.89;         12.95;         15.67;         18.91;         22.45;         22640;         26930;         32590;         39330;         46690;;
43-9031;Desktop publishers;;         22810;       3.3;         18.73;         38960;           1.0;         10.54;         13.67;         17.53;         23.02;         28.45;         21920;         28430;         36470;         47870;         59180;;
43-9041;Insurance claims and policy processing clerks;;        235480;       1.5;         17.18;         35740;           0.4;         11.48;         13.50;         16.36;         19.85;         24.36;         23880;         28080;         34040;         41300;         50660;;
43-9051;Mail clerks and mail machine operators, except postal service;;        131750;       3.1;         13.05;         27150;           0.5;          8.38;         10.06;         12.36;         15.42;         18.89;         17440;         20920;         25700;         32080;         39280;;
43-9061;Office clerks, general;;       2815240;       0.4;         13.32;         27700;           0.2;          7.97;          9.73;         12.57;         15.87;         19.76;         16590;         20250;         26140;         33010;         41100;;
43-9071;Office machine operators, except computer;;         70230;       2.2;         13.49;         28060;           0.4;          8.75;         10.41;         12.79;         15.83;         19.45;         18210;         21640;         26610;         32930;         40450;;
43-9081;Proofreaders and copy markers;;         14050;       3.6;         15.63;         32500;           1.7;          8.56;         11.07;         14.76;         19.38;         24.13;         17810;         23020;         30700;         40320;         50190;;
43-9111;Statistical assistants;;         15900;       2.6;         18.03;         37500;           1.7;         10.55;         13.41;         17.27;         22.22;         26.49;         21940;         27880;         35920;         46210;         55100;;
43-9199;Office and administrative support workers, all other;;        266090;       1.2;         15.37;         31960;           0.9;          8.59;         10.59;         14.29;         18.64;         23.70;         17870;         22030;         29720;         38780;         49300;;
45-0000;Farming, fishing, and forestry occupations;major;        419200;       1.0;         11.53;         23990;           0.5;          8.00;          8.50;          9.43;         12.82;         18.33;         16650;         17670;         19610;         26660;         38130;;
45-1011;First-line supervisors/managers of farming, fishing, and forestry workers;;         20200;       2.1;         21.02;         43720;           0.8;         11.02;         14.37;         19.47;         26.52;         33.44;         22930;         29880;         40500;         55150;         69550;;
45-1012;Farm labor contractors;;          1000;      12.9;         17.37;         36130;           4.7;         10.42;         12.24;         14.62;         22.36;         27.05;         21680;         25460;         30400;         46510;         56260;;
45-2011;Agricultural inspectors;;         14030;       1.8;         20.12;         41860;           0.6;         11.86;         15.13;         19.95;         23.83;         29.07;         24670;         31470;         41500;         49560;         60460;;
45-2021;Animal breeders;;          1700;       7.1;         16.93;         35210;           4.2;          8.66;         10.63;         14.27;         20.84;         29.03;         18020;         22110;         29680;         43350;         60390;;
45-2041;Graders and sorters, agricultural products;;         40160;       3.7;          9.93;         20640;           0.9;          7.59;          8.34;          9.14;         10.79;         13.21;         15800;         17350;         19010;         22440;         27480;;
45-2091;Agricultural equipment operators;;         22420;       4.3;         12.12;         25220;           1.3;          7.93;          8.98;         11.28;         14.44;         17.70;         16500;         18690;         23460;         30030;         36810;;
45-2092;Farmworkers and laborers, crop, nursery, and greenhouse;;        233650;       1.5;          9.51;         19780;           0.5;          7.94;          8.30;          8.91;          9.72;         12.12;         16510;         17260;         18540;         20220;         25210;;
45-2093;Farmworkers, farm and ranch animals;;         35000;       3.2;         11.37;         23640;           1.4;          7.50;          8.54;         10.42;         13.21;         16.59;         15610;         17750;         21670;         27470;         34520;;
45-2099;Agricultural workers, all other;;          7420;       6.7;         13.48;         28040;           1.8;          8.03;          9.53;         12.31;         16.38;         20.95;         16700;         19810;         25610;         34070;         43570;;
45-3011;Fishers and related fishing workers;;           670;       8.8;         12.79;         26600;           2.5;          8.02;          9.04;         11.34;         15.86;         19.78;         16690;         18810;         23600;         33000;         41150;;
45-4011;Forest and conservation workers;;          5840;       3.3;         14.14;         29410;           0.8;          8.95;         10.18;         12.30;         17.27;         22.37;         18610;         21170;         25580;         35920;         46520;;
45-4021;Fallers;;          6480;       6.3;         17.10;         35570;           2.4;          9.98;         12.07;         15.49;         19.78;         28.13;         20760;         25110;         32220;         41150;         58510;;
45-4022;Logging equipment operators;;         23630;       3.3;         15.80;         32870;           0.9;         10.42;         12.53;         15.31;         18.53;         22.16;         21660;         26060;         31840;         38550;         46100;;
45-4023;Log graders and scalers;;          2940;       5.4;         17.09;         35550;           2.0;         10.71;         12.99;         16.20;         19.83;         25.52;         22280;         27020;         33700;         41250;         53080;;
45-4029;Logging workers, all other;;          4010;       9.6;         16.43;         34180;           1.6;         10.50;         13.69;         16.56;         19.35;         22.25;         21840;         28480;         34440;         40250;         46270;;
47-0000;Construction and extraction occupations;major;       5751630;       0.3;         20.84;         43350;           0.2;         10.89;         13.88;         18.64;         26.10;         34.59;         22660;         28870;         38770;         54290;         71950;;
47-1011;First-line supervisors/managers of construction trades and extraction workers;;        531840;       0.5;         29.68;         61730;           0.2;         17.30;         21.67;         28.04;         36.01;         45.08;         35990;         45070;         58330;         74900;         93770;;
47-2011;Boilermakers;;         22400;       6.4;         27.25;         56680;           1.9;         15.86;         20.79;         26.97;         33.27;         38.91;         32980;         43240;         56100;         69190;         80930;;
47-2021;Brickmasons and blockmasons;;         87780;       2.0;         23.68;         49250;           0.8;         13.45;         17.11;         22.47;         29.43;         36.98;         27970;         35580;         46740;         61210;         76910;;
47-2022;Stonemasons;;         14080;       5.3;         19.24;         40030;           1.8;         11.32;         13.87;         17.68;         23.06;         31.39;         23530;         28850;         36780;         47960;         65290;;
47-2031;Carpenters;;        743760;       0.7;         20.98;         43640;           0.3;         11.83;         14.62;         18.98;         25.76;         34.01;         24600;         30410;         39470;         53580;         70750;;
47-2041;Carpet installers;;         29080;       4.0;         19.98;         41560;           1.5;         10.26;         13.11;         17.90;         25.63;         34.03;         21340;         27260;         37230;         53300;         70780;;
47-2042;Floor layers, except carpet, wood, and hard tiles;;         11870;       7.1;         18.84;         39190;           2.2;         10.38;         12.97;         17.34;         23.19;         30.57;         21580;         26980;         36060;         48240;         63590;;
47-2043;Floor sanders and finishers;;          7000;       8.3;         16.89;         35140;           1.9;         10.71;         12.99;         15.76;         20.07;         24.81;         22280;         27010;         32770;         41740;         51600;;
47-2044;Tile and marble setters;;         41140;       3.1;         20.41;         42450;           1.3;         10.53;         13.77;         18.83;         25.38;         33.66;         21910;         28640;         39170;         52800;         70010;;
47-2051;Cement masons and concrete finishers;;        165700;       1.5;         18.95;         39410;           0.6;         11.13;         13.56;         17.04;         22.88;         30.64;         23150;         28200;         35440;         47590;         63730;;
47-2053;Terrazzo workers and finishers;;          4290;       9.0;         19.89;         41360;           2.9;         11.20;         14.49;         18.38;         24.17;         31.36;         23290;         30150;         38230;         50270;         65220;;
47-2061;Construction laborers;;        856440;       0.8;         15.96;         33190;           0.4;          8.86;         10.92;         14.01;         19.11;         27.05;         18430;         22700;         29150;         39750;         56270;;
47-2071;Paving, surfacing, and tamping equipment operators;;         54850;       2.2;         18.10;         37660;           0.9;         11.12;         13.20;         16.36;         21.47;         28.45;         23120;         27450;         34030;         44650;         59180;;
47-2072;Pile-driver operators;;          4240;       7.5;         24.72;         51410;           2.4;         14.60;         17.41;         22.24;         33.19;         38.46;         30360;         36220;         46270;         69030;         80000;;
47-2073;Operating engineers and other construction equipment operators;;        368200;       0.9;         21.24;         44180;           0.4;         12.60;         15.01;         19.12;         25.81;         33.67;         26210;         31220;         39770;         53690;         70040;;
47-2081;Drywall and ceiling tile installers;;        102880;       2.0;         19.75;         41080;           0.9;         11.63;         14.17;         17.88;         23.91;         32.43;         24180;         29470;         37190;         49740;         67440;;
47-2082;Tapers;;         24050;       2.8;         22.54;         46880;           1.1;         13.00;         15.87;         21.37;         28.85;         35.50;         27030;         33020;         44460;         60020;         73850;;
47-2111;Electricians;;        579150;       0.8;         24.45;         50850;           0.5;         13.79;         17.30;         22.68;         30.35;         38.59;         28690;         35990;         47180;         63120;         80260;;
47-2121;Glaziers;;         46400;       3.6;         19.05;         39630;           1.2;         10.75;         13.46;         17.11;         22.74;         31.61;         22370;         28010;         35590;         47300;         65740;;
47-2131;Insulation workers, floor, ceiling, and wall;;         26500;       5.1;         17.35;         36090;           2.4;          9.76;         12.34;         15.65;         20.42;         28.25;         20310;         25670;         32550;         42460;         58770;;
47-2132;Insulation workers, mechanical;;         29620;       4.0;         19.86;         41310;           1.4;         11.55;         13.99;         17.81;         24.50;         32.51;         24020;         29100;         37040;         50950;         67630;;
47-2141;Painters, construction and maintenance;;        214240;       1.3;         17.94;         37320;           0.6;         10.89;         13.25;         16.21;         21.21;         27.93;         22650;         27560;         33720;         44110;         58100;;
47-2142;Paperhangers;;          5140;      15.1;         20.34;         42310;           3.8;         12.36;         14.79;         18.00;         25.02;         34.03;         25700;         30770;         37440;         52040;         70790;;
47-2151;Pipelayers;;         49190;       2.3;         17.81;         37040;           0.8;         10.87;         13.00;         16.12;         21.47;         27.97;         22620;         27040;         33530;         44650;         58190;;
47-2152;Plumbers, pipefitters, and steamfitters;;        400970;       1.1;         23.97;         49870;           0.5;         13.27;         16.81;         22.27;         30.01;         38.21;         27600;         34960;         46320;         62430;         79470;;
47-2161;Plasterers and stucco masons;;         34280;       4.1;         19.84;         41260;           1.4;         12.13;         14.54;         18.16;         23.60;         31.45;         25230;         30240;         37770;         49090;         65420;;
