OCC_CODE;OCC_TITLE;GROUP;TOT_EMP;EMP_PRSE;H_MEAN;A_MEAN;MEAN_PRSE;H_PCT10;H_PCT25;H_MEDIAN;H_PCT75;H_PCT90;A_PCT10;A_PCT25;A_MEDIAN;A_PCT75;A_PCT90;ANNUAL;HOURLY
29-9091;Athletic Trainers;;16.290;3,2;*;44.030;1,0;*;*;*;*;*;25.750;33.800;41.600;51.280;64.390;TRUE;
29-9799;Healthcare Practitioners and Technical Workers, All Other*;;55.720;1,6;25,28;52.580;1,3;11,71;14,74;21,14;33,04;45,80;24.360;30.660;43.970;68.730;95.270;;
31-0000;Healthcare Support Occupations;major;3.962.930;0,3;12,94;26.920;0,2;8,40;9,78;11,90;15,08;18,75;17.480;20.350;24.760;31.360;39.000;;
31-1011;Home Health Aides;;982.840;1,0;10,46;21.760;0,4;7,84;8,61;9,89;11,55;14,13;16.300;17.900;20.560;24.020;29.390;;
31-1012;Nursing Aides, Orderlies, and Attendants*;;1.451.090;0,5;12,09;25.140;0,2;8,55;9,90;11,54;13,98;16,62;17.790;20.600;24.010;29.070;34.580;;
31-1013;Psychiatric Aides;;64.730;2,1;12,84;26.710;0,7;8,30;9,62;12,00;15,28;19,27;17.270;20.020;24.950;31.780;40.070;;
31-2011;Occupational Therapy Assistants;;27.720;2,1;24,66;51.300;0,6;15,92;19,97;24,52;29,17;34,03;33.110;41.540;51.010;60.680;70.790;;
31-2012;Occupational Therapy Aides;;7.180;3,9;14,95;31.090;1,7;8,39;10,29;13,19;17,41;25,36;17.440;21.400;27.430;36.220;52.750;;
31-2021;Physical Therapist Assistants;;65.960;1,6;23,95;49.810;0,5;14,94;19,35;23,89;28,39;33,09;31.070;40.240;49.690;59.050;68.820;;
31-2022;Physical Therapist Aides;;45.900;2,0;12,02;25.000;0,6;8,30;9,51;11,39;13,85;16,67;17.270;19.780;23.680;28.810;34.670;;
31-9011;Massage Therapists;;60.040;2,7;19,12;39.770;1,3;8,64;11,64;16,78;24,72;33,17;17.970;24.220;34.900;51.410;69.000;;
31-9091;Dental Assistants;;294.030;0,9;16,41;34.140;0,4;10,90;13,18;16,09;19,19;22,64;22.680;27.400;33.470;39.920;47.090;;
31-9092;Medical Assistants;;523.260;0,8;14,31;29.760;0,3;10,01;11,71;13,87;16,56;19,32;20.810;24.370;28.860;34.450;40.190;;
31-9093;Medical Equipment Preparers;;47.310;1,7;14,59;30.350;0,4;9,84;11,71;14,18;17,13;19,97;20.460;24.360;29.490;35.620;41.530;;
31-9094;Medical Transcriptionists;;78.780;1,6;16,12;33.530;0,4;10,56;13,01;15,82;18,87;22,22;21.960;27.070;32.900;39.260;46.220;;
31-9095;Pharmacy Aides;;49.580;3,7;10,98;22.830;1,0;8,01;8,83;10,31;12,40;15,26;16.670;18.370;21.430;25.800;31.740;;
31-9096;Veterinary Assistants and Laboratory Animal Caretakers;;70.530;2,4;11,38;23.660;0,7;7,93;8,86;10,60;13,15;16,24;16.490;18.440;22.040;27.350;33.780;;
31-9799;Healthcare Support Workers, All Other*;;193.980;1,2;15,23;31.670;0,4;9,87;11,88;14,56;17,97;21,74;20.520;24.700;30.280;37.370;45.220;;
33-0000;Protective Service Occupations;major;3.187.810;0,4;20,43;42.490;0,7;9,05;11,80;17,63;26,53;35,69;18.820;24.550;36.660;55.190;74.230;;
33-1011;First-Line Supervisors of Correctional Officers;;39.920;0,6;28,02;58.290;0,6;16,69;19,95;26,88;34,44;43,29;34.710;41.500;55.910;71.640;90.050;;
33-1012;First-Line Supervisors of Police and Detectives;;102.200;0,7;38,83;80.770;0,7;22,42;29,04;37,62;46,37;59,44;46.640;60.390;78.260;96.440;123.630;;
33-1021;First-Line Supervisors of Fire Fighting and Prevention Workers;;58.800;1,4;34,56;71.890;1,1;19,93;25,65;32,81;42,43;53,42;41.450;53.360;68.240;88.260;111.120;;
33-1099;First-Line Supervisors of Protective Service Workers, All Other;;55.190;1,6;23,40;48.670;0,6;12,60;16,44;22,17;28,32;36,05;26.210;34.190;46.100;58.910;74.980;;
33-2011;Firefighters;;302.400;1,0;22,95;47.730;1,0;11,08;15,38;21,76;28,80;36,25;23.050;31.990;45.250;59.900;75.390;;
33-2021;Fire Inspectors and Investigators;;13.050;1,4;27,00;56.160;0,8;16,45;20,25;25,11;33,04;40,99;34.210;42.120;52.230;68.730;85.260;;
33-2022;Forest Fire Inspectors and Prevention Specialists;;1.530;1,7;19,33;40.200;2,1;10,04;12,81;16,78;24,41;32,91;20.880;26.650;34.910;50.770;68.450;;
33-3011;Bailiffs;;17.310;1,9;19,67;40.910;1,8;9,12;13,01;18,54;26,34;31,93;18.980;27.060;38.570;54.790;66.400;;
33-3012;Correctional Officers and Jailers;;457.550;0,5;20,57;42.780;0,7;12,52;14,97;18,77;25,25;32,33;26.040;31.140;39.040;52.530;67.250;;
33-3021;Detectives and Criminal Investigators;;110.640;0,6;35,10;73.010;0,6;18,68;24,05;33,08;43,63;57,37;38.850;50.020;68.820;90.750;119.320;;
33-3031;Fish and Game Wardens;;7.240;0,6;26,75;55.650;0,5;14,97;18,16;23,91;29,85;39,06;31.130;37.770;49.730;62.100;81.250;;
33-3041;Parking Enforcement Workers;;9.430;2,0;17,37;36.130;1,3;9,69;12,89;17,01;21,43;25,29;20.160;26.810;35.390;44.570;52.600;;
33-3051;Police and Sheriff's Patrol Officers;;644.300;0,7;26,74;55.620;0,7;15,24;19,63;25,74;33,21;40,15;31.700;40.830;53.540;69.070;83.510;;
33-3052;Transit and Railroad Police;;3.540;6,6;26,89;55.930;1,3;17,57;21,07;26,12;32,43;38,70;36.550;43.830;54.330;67.460;80.500;;
33-9011;Animal Control Workers;;15.040;1,8;16,35;34.020;1,0;9,48;12,25;15,41;19,78;24,93;19.720;25.490;32.050;41.150;51.840;;
33-9021;Private Detectives and Investigators;;28.210;6,5;22,99;47.830;2,1;12,38;15,69;20,61;27,95;36,05;25.760;32.630;42.870;58.130;74.970;;
33-9031;Gaming Surveillance Officers and Gaming Investigators;;6.620;3,2;15,87;33.020;1,1;9,85;11,80;14,75;19,09;23,87;20.480;24.540;30.680;39.720;49.660;;
33-9032;Security Guards;;1.006.880;1,0;12,92;26.870;0,4;8,23;9,39;11,50;14,92;19,83;17.130;19.540;23.920;31.030;41.240;;
33-9091;Crossing Guards;;68.740;1,8;12,43;25.850;0,8;8,13;9,19;11,35;14,58;17,94;16.900;19.120;23.610;30.320;37.320;;
33-9092;Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers;;117.540;1,6;9,98;20.750;1,0;7,64;8,21;9,06;10,82;13,74;15.880;17.080;18.840;22.510;28.590;;
33-9093;Transportation Security Screeners* (federal only);;42.430;0,1;18,10;37.650;0,5;15,11;16,39;17,82;19,22;21,56;31.430;34.090;37.070;39.990;44.850;;
33-9099;Protective Service Workers, All Other *;;79.280;1,4;16,07;33.420;0,6;8,72;10,86;14,37;19,23;26,49;18.130;22.580;29.890;40.000;55.090;;
35-0000;Food Preparation and Serving Related Occupations;major;11.027.340;0,2;10,21;21.240;0,2;7,60;8,13;9,02;11,11;14,61;15.800;16.920;18.770;23.110;30.380;;
35-1011;Chefs and Head Cooks;;90.510;2,4;21,53;44.780;1,3;11,18;14,69;19,53;26,13;34,11;23.260;30.540;40.630;54.350;70.960;;
35-1012;First-Line Supervisors of Food Preparation and Serving Workers;;773.400;0,6;15,28;31.770;0,3;9,40;11,12;14,21;18,38;22,90;19.550;23.120;29.560;38.230;47.630;;
35-2011;Cooks, Fast Food;;525.350;1,6;8,91;18.540;0,4;7,57;8,00;8,70;9,34;10,98;15.740;16.650;18.100;19.430;22.840;;
35-2012;Cooks, Institution and Cafeteria;;387.700;0,7;11,62;24.180;0,3;7,92;8,97;10,93;13,60;16,71;16.470;18.670;22.730;28.280;34.760;;
35-2013;Cooks, Private Household;;400;15,4;14,96;31.110;7,6;8,42;9,53;12,29;17,43;22,33;17.500;19.820;25.570;36.260;46.440;;
35-2014;Cooks, Restaurant;;901.310;0,9;11,18;23.260;0,3;7,95;8,93;10,65;12,88;15,30;16.530;18.580;22.140;26.800;31.830;;
35-2015;Cooks, Short Order;;171.780;3,2;10,11;21.030;0,7;7,66;8,31;9,42;11,38;13,95;15.930;17.280;19.580;23.680;29.010;;
35-2019;Cooks, All Other;;19.460;4,8;11,82;24.590;1,1;7,99;8,99;10,93;14,05;17,19;16.620;18.700;22.740;29.220;35.760;;
35-2021;Food Preparation Workers;;802.650;1,2;9,93;20.660;0,4;7,65;8,29;9,18;11,08;13,68;15.900;17.230;19.100;23.040;28.450;;
35-3011;Bartenders;;495.350;1,1;10,25;21.310;0,4;7,60;8,12;8,98;11,22;15,14;15.800;16.880;18.680;23.330;31.480;;
35-3021;Combined Food Preparation and Serving Workers, Including Fast Food;;2.692.170;0,6;8,95;18.610;0,3;7,52;7,85;8,63;9,32;11,19;15.650;16.320;17.950;19.390;23.270;;
35-3022;Counter Attendants, Cafeteria, Food Concession, and Coffee Shop;;446.660;2,0;9,27;19.280;0,4;7,58;8,05;8,83;9,76;11,93;15.760;16.750;18.370;20.310;24.820;;
35-3031;Waiters and Waitresses;;2.244.480;0,5;9,99;20.790;0,4;7,54;7,91;8,81;10,65;14,41;15.690;16.440;18.330;22.150;29.980;;
35-3041;Food Servers, Nonrestaurant;;205.330;1,7;10,40;21.640;0,5;7,68;8,35;9,34;11,53;14,68;15.980;17.370;19.430;23.980;30.520;;
35-9011;Dining Room and Cafeteria Attendants and Bartender Helpers;;390.920;1,4;9,29;19.320;0,4;7,55;7,94;8,75;9,62;12,08;15.710;16.520;18.190;20.000;25.140;;
35-9021;Dishwashers;;505.950;1,0;8,98;18.680;0,3;7,56;7,98;8,73;9,47;11,14;15.730;16.600;18.150;19.690;23.170;;
35-9031;Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop;;329.020;1,2;9,43;19.600;0,4;7,58;8,07;8,87;10,07;12,32;15.780;16.780;18.450;20.950;25.630;;
35-9099;Food Preparation and Serving Related Workers, All Other;;44.890;6,4;10,94;22.760;1,2;7,93;8,63;9,61;12,48;15,94;16.500;17.940;20.000;25.950;33.160;;
37-0000;Building and Grounds Cleaning and Maintenance Occupations;major;4.175.550;0,3;12,16;25.300;0,2;7,90;8,83;10,81;14,25;18,50;16.430;18.370;22.490;29.630;38.480;;
37-1011;First-Line Supervisors of Housekeeping and Janitorial Workers;;172.610;1,0;18,02;37.480;0,4;10,56;13,16;16,87;21,89;27,76;21.960;27.360;35.090;45.530;57.750;;
37-1012;First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers;;100.630;1,3;21,50;44.730;0,4;12,96;15,93;20,13;26,10;32,68;26.960;33.130;41.860;54.300;67.980;;
37-2011;Janitors and Cleaners, Except Maids and Housekeeping Cleaners;;2.058.610;0,5;11,81;24.560;0,3;7,86;8,78;10,68;13,94;17,88;16.340;18.250;22.210;28.990;37.190;;
37-2012;Maids and Housekeeping Cleaners;;865.960;0,7;10,17;21.150;0,3;7,68;8,34;9,28;11,31;14,19;15.980;17.350;19.300;23.530;29.510;;
37-2019;Building Cleaning Workers, All Other;;12.280;11,1;13,38;27.830;2,6;8,58;10,20;12,72;15,68;19,02;17.840;21.210;26.470;32.610;39.570;;
37-2021;Pest Control Workers;;62.490;2,0;15,62;32.480;1,4;9,78;12,00;14,59;18,20;22,56;20.340;24.960;30.340;37.850;46.930;;
37-3011;Landscaping and Groundskeeping Workers;;829.350;0,6;12,23;25.430;0,3;8,16;9,23;11,25;14,24;17,90;16.960;19.200;23.400;29.610;37.240;;
37-3012;Pesticide Handlers, Sprayers, and Applicators, Vegetation;;23.200;4,8;15,13;31.470;1,0;9,74;11,80;14,37;17,68;21,66;20.250;24.540;29.890;36.770;45.050;;
37-3013;Tree Trimmers and Pruners;;37.540;5,9;15,49;32.220;1,3;9,68;11,60;14,64;18,42;23,01;20.130;24.130;30.450;38.310;47.870;;
37-3019;Grounds Maintenance Workers, All Other;;12.890;4,9;13,92;28.960;2,5;7,96;8,93;11,61;17,23;25,29;16.560;18.580;24.160;35.830;52.610;;
39-0000;Personal Care and Service Occupations;major;3.425.220;0,4;11,82;24.590;0,3;7,73;8,51;9,92;13,07;18,43;16.080;17.700;20.640;27.180;38.330;;
39-1011;Gaming Supervisors;;22.960;2,3;23,69;49.270;0,9;14,77;18,58;23,33;28,28;33,49;30.720;38.650;48.530;58.830;69.650;;
39-1012;Slot Supervisors;;12.020;6,6;14,47;30.110;1,7;8,31;9,88;12,81;17,21;24,73;17.280;20.550;26.630;35.790;51.430;;
39-1021;First-Line Supervisors of Personal Service Workers;;131.800;1,1;18,48;38.430;0,4;10,54;13,15;16,97;22,41;28,91;21.930;27.350;35.290;46.620;60.140;;
39-2011;Animal Trainers;;9.740;6,2;14,96;31.110;1,8;8,29;9,37;12,78;17,93;25,76;17.240;19.480;26.580;37.300;53.580;;
39-2021;Nonfarm Animal Caretakers;;135.070;1,6;10,61;22.070;0,5;7,72;8,41;9,40;11,68;15,33;16.050;17.490;19.550;24.290;31.880;;
39-3011;Gaming Dealers;;85.430;2,4;10,49;21.820;1,4;7,52;7,83;8,70;10,57;17,54;15.640;16.290;18.090;21.980;36.490;;
39-3012;Gaming and Sports Book Writers and Runners;;13.450;4,3;11,57;24.060;2,1;7,65;8,43;10,02;13,81;18,30;15.910;17.540;20.850;28.720;38.060;;
39-3019;Gaming Service Workers, All Other;;11.620;5,8;12,65;26.320;1,8;8,35;9,10;11,51;14,81;18,65;17.360;18.920;23.940;30.810;38.790;;
39-3021;Motion Picture Projectionists;;9.440;4,2;10,83;22.530;1,4;7,67;8,42;9,79;12,06;15,06;15.950;17.510;20.370;25.090;31.320;;
39-3031;Ushers, Lobby Attendants, and Ticket Takers;;107.200;2,8;9,76;20.290;0,8;7,60;8,12;8,92;10,50;13,37;15.800;16.890;18.560;21.840;27.810;;
39-3091;Amusement and Recreation Attendants;;254.630;1,3;9,50;19.750;0,4;7,59;8,08;8,87;10,06;12,45;15.780;16.800;18.450;20.930;25.900;;
39-3092;Costume Attendants;;5.490;6,0;16,62;34.580;4,0;8,40;9,35;14,02;21,20;30,91;17.480;19.450;29.150;44.090;64.300;;
39-3093;Locker Room, Coatroom, and Dressing Room Attendants;;17.280;3,9;10,43;21.700;0,8;7,70;8,42;9,35;11,64;14,84;16.020;17.510;19.450;24.210;30.870;;
39-3099;Entertainment Attendants and Related Workers, All Other;;36.340;2,9;10,51;21.850;1,1;7,61;8,24;9,41;11,46;14,60;15.820;17.130;19.570;23.830;30.370;;
39-4011;Embalmers;;6.780;5,5;21,29;44.280;1,5;12,80;16,49;20,91;25,64;30,30;26.630;34.290;43.480;53.330;63.030;;
39-4021;Funeral Attendants;;29.810;2,8;11,82;24.590;0,9;7,96;9,12;11,05;13,70;16,78;16.570;18.980;22.990;28.490;34.910;;
39-4831;Funeral Service Managers, Directors, Morticians, and Undertakers;;27.280;2,5;30,04;62.490;1,8;14,39;19,25;26,12;35,06;47,51;29.930;40.050;54.330;72.920;98.820;;
39-5011;Barbers;;9.360;12,6;13,43;27.930;4,5;8,12;9,28;11,45;15,73;21,83;16.880;19.300;23.810;32.720;45.400;;
39-5012;Hairdressers, Hairstylists, and Cosmetologists;;349.420;1,2;12,74;26.510;0,7;7,86;8,81;10,94;14,66;19,97;16.350;18.320;22.760;30.490;41.540;;
39-5091;Makeup Artists, Theatrical and Performance;;2.240;12,7;24,51;50.980;8,8;8,53;10,68;18,33;35,66;49,26;17.740;22.200;38.130;74.160;102.450;;
39-5092;Manicurists and Pedicurists;;51.990;3,9;10,61;22.060;1,1;7,85;8,54;9,45;11,86;14,71;16.330;17.760;19.650;24.680;30.600;;
39-5093;Shampooers;;14.220;5,8;9,20;19.140;1,2;7,60;8,03;8,78;9,70;11,72;15.800;16.710;18.270;20.180;24.380;;
39-5094;Skincare Specialists;;30.230;4,9;15,40;32.030;1,6;8,22;9,92;13,90;19,62;24,47;17.090;20.640;28.920;40.810;50.890;;
39-6011;Baggage Porters and Bellhops;;44.740;2,9;11,40;23.720;1,8;7,70;8,45;9,74;12,70;18,61;16.010;17.570;20.270;26.420;38.700;;
39-6012;Concierges;;19.650;4,0;14,17;29.480;1,1;9,20;10,83;13,40;17,10;20,80;19.140;22.530;27.860;35.560;43.260;;
39-7011;Tour Guides and Escorts;;29.690;3,0;12,54;26.090;1,1;7,93;8,95;11,20;14,83;19,10;16.490;18.620;23.290;30.850;39.720;;
39-7012;Travel Guides;;3.620;11,9;15,33;31.900;3,0;8,14;9,73;14,32;18,01;26,73;16.920;20.230;29.780;37.460;55.600;;
39-9011;Childcare Workers;;611.280;1,0;10,15;21.110;0,6;7,65;8,28;9,28;11,46;14,08;15.900;17.210;19.300;23.830;29.280;;
39-9021;Personal Care Aides;;686.030;1,4;9,82;20.420;0,4;7,68;8,35;9,44;10,98;12,45;15.970;17.360;19.640;22.830;25.900;;
39-9031;Fitness Trainers and Aerobics Instructors;;225.490;1,3;17,27;35.920;1,0;8,21;9,55;14,95;22,18;30,48;17.070;19.870;31.090;46.130;63.400;;
39-9032;Recreation Workers;;293.430;1,0;12,15;25.270;0,4;7,92;8,82;10,70;14,04;18,49;16.470;18.340;22.260;29.200;38.460;;
39-9041;Residential Advisors;;65.610;2,2;12,69;26.400;0,7;8,12;9,37;11,75;14,78;18,88;16.880;19.500;24.440;30.740;39.270;;
39-9099;Personal Care and Service Workers, All Other;;71.860;2,7;11,09;23.070;1,0;7,82;8,64;9,79;11,99;16,69;16.270;17.980;20.360;24.950;34.720;;
41-0000;Sales and Related Occupations;major;13.437.980;0,2;17,69;36.790;0,2;7,89;8,89;11,72;20,19;34,54;16.410;18.490;24.370;41.990;71.830;;
41-1011;First-Line Supervisors of Retail Sales Workers;;1.172.070;0,4;19,18;39.890;0,2;10,77;13,37;17,22;22,30;29,28;22.390;27.810;35.820;46.380;60.900;;
41-1012;First-Line Supervisors of Non-Retail Sales Workers;;244.320;0,6;39,00;81.120;0,4;17,82;24,67;33,11;47,07;67,46;37.070;51.310;68.880;97.900;140.320;;
41-2011;Cashiers;;3.354.170;0,4;9,52;19.810;0,3;7,56;8,06;8,89;10,16;12,40;15.720;16.770;18.500;21.140;25.780;;
41-2012;Gaming Change Persons and Booth Cashiers;;19.570;5,7;11,74;24.420;1,1;8,09;9,06;11,14;13,86;16,58;16.820;18.850;23.170;28.820;34.480;;
41-2021;Counter and Rental Clerks;;414.730;1,0;12,32;25.620;0,4;7,85;8,78;10,63;14,33;19,24;16.320;18.250;22.100;29.800;40.030;;
41-2022;Parts Salespersons;;201.610;1,1;15,09;31.380;0,4;8,77;10,70;13,88;18,22;23,12;18.250;22.260;28.860;37.890;48.080;;
41-2031;Retail Salespersons;;4.155.190;0,4;12,02;25.000;0,2;7,75;8,58;9,94;13,29;18,54;16.120;17.850;20.670;27.640;38.570;;
41-3011;Advertising Sales Agents;;145.160;1,6;26,45;55.020;0,8;10,95;15,07;21,80;32,71;46,18;22.780;31.350;45.350;68.040;96.040;;
41-3021;Insurance Sales Agents;;318.800;1,1;30,06;62.520;1,0;12,47;16,02;22,48;34,43;55,45;25.940;33.330;46.770;71.620;115.340;;
41-3031;Securities, Commodities, and Financial Services Sales Agents;;276.290;1,3;45,73;95.130;1,1;15,06;19,64;33,75;59,83;#;31.330;40.860;70.190;124.450;#;;
41-3041;Travel Agents;;70.930;2,3;16,32;33.950;0,9;9,43;11,94;15,32;19,49;24,34;19.610;24.840;31.870;40.550;50.620;;
41-3099;Sales Representatives, Services, All Other;;531.410;1,4;29,06;60.430;0,5;12,35;16,99;24,34;35,37;51,18;25.690;35.340;50.620;73.580;106.460;;
41-4011;Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products;;381.080;1,1;40,56;84.360;0,7;17,66;24,66;35,44;50,39;69,43;36.740;51.290;73.710;104.820;144.420;;
41-4012;Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products;;1.367.210;0,5;30,16;62.720;0,3;12,97;17,74;25,21;36,53;52,28;26.970;36.910;52.440;75.980;108.750;;
41-9011;Demonstrators and Product Promoters;;75.790;3,2;13,28;27.630;1,0;8,28;9,33;11,11;15,12;21,19;17.230;19.400;23.110;31.460;44.070;;
41-9012;Models;;1.020;10,7;20,46;42.560;10,0;9,53;11,23;15,83;19,40;28,86;19.830;23.350;32.920;40.350;60.030;;
41-9021;Real Estate Brokers;;41.210;3,1;36,57;76.060;3,3;12,29;16,75;26,40;43,35;77,80;25.550;34.840;54.910;90.170;161.820;;
41-9022;Real Estate Sales Agents;;153.740;1,5;25,24;52.490;1,3;9,84;13,17;19,24;30,48;45,78;20.460;27.400;40.030;63.410;95.220;;
41-9031;Sales Engineers;;66.060;2,1;45,56;94.760;0,8;24,97;32,06;42,01;54,98;70,47;51.940;66.690;87.390;114.370;146.580;;
41-9041;Telemarketers;;288.760;1,8;12,24;25.470;0,6;7,92;8,84;10,73;14,10;18,51;16.480;18.380;22.310;29.330;38.500;;
41-9091;Door-to-Door Sales Workers, News and Street Vendors, and Related Workers;;7.590;6,4;13,13;27.300;2,4;7,94;8,83;10,67;15,13;21,33;16.520;18.380;22.190;31.470;44.360;;
41-9799;Sales and Related Workers, All Other*;;151.280;1,7;19,90;41.400;1,3;8,74;11,05;16,53;24,64;35,04;18.180;22.990;34.380;51.250;72.880;;
43-0000;Office and Administrative Support Occupations;major;21.503.800;0,2;16,09;33.470;0,1;8,98;11,25;14,77;19,53;25,41;18.680;23.400;30.710;40.630;52.850;;
43-1011;First-Line Supervisors of Office and Administrative Support Workers;;1.359.950;0,3;24,41;50.770;0,1;13,88;17,70;22,82;29,47;36,99;28.870;36.810;47.460;61.290;76.930;;
43-2011;Switchboard Operators, Including Answering Service;;138.200;1,2;12,63;26.280;0,3;8,53;9,93;11,98;14,63;17,82;17.740;20.650;24.920;30.420;37.060;;
43-2021;Telephone Operators;;18.650;7,1;16,06;33.400;1,3;9,18;11,52;15,37;20,83;24,31;19.090;23.950;31.970;43.320;50.560;;
43-2099;Communications Equipment Operators, All Other;;2.780;3,5;18,25;37.960;1,4;10,06;13,85;17,60;21,81;26,86;20.930;28.800;36.600;45.360;55.860;;
43-3011;Bill and Account Collectors;;399.950;1,2;15,91;33.100;0,4;10,25;12,35;15,05;18,40;22,68;21.320;25.690;31.310;38.260;47.180;;
43-3021;Billing and Posting Clerks;;483.440;0,7;16,00;33.270;0,2;10,70;12,82;15,47;18,45;22,24;22.250;26.660;32.170;38.380;46.260;;
43-3031;Bookkeeping, Accounting, and Auditing Clerks;;1.675.250;0,3;16,99;35.340;0,1;10,23;13,00;16,36;20,28;24,75;21.270;27.040;34.030;42.180;51.470;;
43-3041;Gaming Cage Workers;;15.640;3,6;12,96;26.950;0,7;8,90;10,34;12,35;15,08;18,25;18.510;21.510;25.690;31.370;37.950;;
43-3051;Payroll and Timekeeping Clerks;;180.280;1,9;17,82;37.070;0,3;11,42;14,16;17,47;21,27;25,00;23.750;29.450;36.330;44.230;52.010;;
43-3061;Procurement Clerks;;73.650;1,1;17,86;37.150;0,3;11,47;14,16;17,69;21,36;24,58;23.860;29.450;36.790;44.430;51.130;;
43-3071;Tellers;;556.310;0,7;12,01;24.980;0,2;9,01;10,17;11,59;13,68;15,70;18.730;21.150;24.100;28.460;32.650;;
43-4011;Brokerage Clerks;;57.600;2,9;20,50;42.640;1,0;12,81;15,65;19,31;24,11;29,49;26.640;32.540;40.160;50.140;61.340;;
43-4021;Correspondence Clerks;;9.470;4,5;16,56;34.440;0,8;11,22;13,42;16,06;19,05;22,64;23.340;27.910;33.410;39.630;47.090;;
43-4031;Court, Municipal, and License Clerks;;123.510;0,8;17,39;36.170;0,5;10,76;13,15;16,53;20,45;25,22;22.370;27.350;34.390;42.530;52.470;;
43-4041;Credit Authorizers, Checkers, and Clerks;;53.770;4,7;16,67;34.670;0,9;10,33;12,68;15,62;19,74;24,59;21.490;26.380;32.490;41.070;51.150;;
43-4051;Customer Service Representatives;;2.146.120;0,6;15,76;32.780;0,2;9,40;11,61;14,64;18,63;23,71;19.550;24.150;30.460;38.750;49.320;;
43-4061;Eligibility Interviewers, Government Programs;;118.920;0,6;19,67;40.900;0,4;13,36;15,80;19,21;23,04;26,85;27.790;32.850;39.960;47.930;55.840;;
43-4071;File Clerks;;174.910;1,2;12,88;26.800;0,3;8,33;9,72;12,06;15,12;18,96;17.330;20.210;25.090;31.460;39.440;;
43-4081;Hotel, Motel, and Resort Desk Clerks;;222.540;1,0;10,30;21.430;0,4;7,73;8,44;9,58;11,47;14,15;16.090;17.550;19.930;23.860;29.440;;
43-4111;Interviewers, Except Eligibility and Loan;;204.730;1,3;14,48;30.120;0,4;9,20;11,17;13,86;17,12;20,91;19.130;23.220;28.820;35.610;43.500;;
43-4121;Library Assistants, Clerical;;110.210;1,6;12,07;25.120;0,6;7,95;8,95;11,12;14,44;17,98;16.540;18.630;23.120;30.040;37.410;;
43-4131;Loan Interviewers and Clerks;;181.600;1,6;16,91;35.180;0,4;10,96;13,27;16,33;19,97;23,82;22.800;27.590;33.970;41.540;49.540;;
43-4141;New Accounts Clerks;;67.170;2,0;15,17;31.540;0,4;10,87;12,61;14,63;17,43;20,31;22.600;26.230;30.440;36.240;42.250;;
43-4151;Order Clerks;;211.370;1,3;14,58;30.320;0,4;8,77;10,72;13,80;17,64;21,89;18.240;22.290;28.710;36.680;45.520;;
43-4161;Human Resources Assistants, Except Payroll and Timekeeping;;150.090;0,7;18,22;37.900;0,2;11,93;14,50;17,69;21,50;25,55;24.810;30.160;36.800;44.710;53.140;;
43-4171;Receptionists and Information Clerks;;997.080;0,5;12,63;26.260;0,2;8,44;9,93;12,14;14,68;17,75;17.560;20.650;25.240;30.540;36.910;;
43-4181;Reservation and Transportation Ticket Agents and Travel Clerks;;121.250;3,5;15,69;32.640;0,9;9,58;11,28;15,26;20,11;22,35;19.940;23.470;31.740;41.820;46.480;;
43-4199;Information and Record Clerks, All Other;;200.410;1,8;18,00;37.450;0,6;11,08;13,91;17,80;21,68;25,20;23.040;28.920;37.010;45.090;52.420;;
43-5011;Cargo and Freight Agents;;81.390;2,2;18,76;39.020;0,8;10,63;13,53;17,86;22,94;28,08;22.110;28.130;37.150;47.710;58.400;;
43-5021;Couriers and Messengers;;85.620;1,8;12,55;26.100;0,8;8,25;9,38;11,58;14,54;18,19;17.170;19.510;24.080;30.240;37.830;;
43-5031;Police, Fire, and Ambulance Dispatchers;;97.740;0,9;17,74;36.900;0,4;10,73;13,38;17,00;21,34;26,13;22.310;27.830;35.370;44.390;54.350;;
43-5032;Dispatchers, Except Police, Fire, and Ambulance;;180.540;1,3;18,00;37.430;0,5;10,11;12,83;16,62;21,84;28,18;21.030;26.690;34.560;45.430;58.610;;
43-5041;Meter Readers, Utilities;;40.160;1,9;17,69;36.800;0,6;10,26;12,78;16,74;21,69;27,59;21.340;26.590;34.820;45.120;57.380;;
43-5051;Postal Service Clerks;;67.320;0,2;25,25;52.520;0,3;23,38;25,52;25,53;26,08;26,55;48.630;53.090;53.100;54.250;55.230;;
43-5052;Postal Service Mail Carriers;;324.990;0,0;24,16;50.250;0,3;18,51;22,17;25,90;26,26;26,82;38.490;46.110;53.860;54.610;55.790;;
43-5053;Postal Service Mail Sorters, Processors, and Processing Machine Operators;;145.690;0,0;23,24;48.340;0,5;12,76;24,15;25,52;25,53;25,53;26.540;50.220;53.080;53.100;53.100;;
43-5061;Production, Planning, and Expediting Clerks;;266.170;0,7;21,19;44.070;0,2;12,28;15,52;20,30;26,08;31,54;25.550;32.290;42.220;54.250;65.610;;
43-5071;Shipping, Receiving, and Traffic Clerks;;687.850;0,6;14,46;30.070;0,2;9,11;10,93;13,64;17,21;21,32;18.960;22.730;28.370;35.800;44.340;;
