occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
39-1021;First-line supervisors/managers of personal service workers;;        125430;       1.1;         17.35;         36090;           0.5;          9.59;         12.13;         15.77;         20.95;         27.38;         19940;         25240;         32800;         43580;         56960;;
39-2011;Animal trainers;;         10020;       6.0;         14.39;         29920;           2.4;          7.66;          9.11;         12.65;         17.39;         22.42;         15930;         18960;         26310;         36170;         46630;;
39-2021;Nonfarm animal caretakers;;        108130;       2.1;          9.73;         20230;           0.7;          6.56;          7.50;          8.72;         10.95;         14.64;         13640;         15590;         18140;         22780;         30460;;
39-3011;Gaming dealers;;         82960;       2.5;          8.18;         17010;           1.3;          5.73;          6.33;          7.08;          8.43;         12.07;         11910;         13170;         14730;         17530;         25100;;
39-3012;Gaming and sports book writers and runners;;         17780;       5.0;         10.02;         20850;           1.4;          6.33;          7.41;          9.04;         11.20;         15.88;         13170;         15410;         18800;         23290;         33030;;
39-3019;Gaming service workers, all other;;**;**;         11.59;         24110;           1.7;          7.62;          8.70;         10.52;         13.22;         17.48;         15850;         18090;         21890;         27490;         36360;;
39-3021;Motion picture projectionists;;         10620;       2.7;          9.70;         20180;           1.4;          6.08;          6.97;          8.39;         10.75;         14.25;         12650;         14500;         17450;         22350;         29650;;
39-3031;Ushers, lobby attendants, and ticket takers;;        101530;       3.1;          8.41;         17500;           1.2;          5.95;          6.71;          7.64;          9.04;         11.70;         12380;         13950;         15880;         18800;         24340;;
39-3091;Amusement and recreation attendants;;        235670;       1.2;          8.43;         17530;           0.4;          6.08;          6.82;          7.83;          9.27;         11.55;         12650;         14180;         16290;         19270;         24030;;
39-3092;Costume attendants;;          4150;       4.3;         14.20;         29540;           2.7;          7.19;          8.71;         12.37;         17.40;         25.01;         14950;         18110;         25740;         36180;         52030;;
39-3093;Locker room, coatroom, and dressing room attendants;;         18770;       2.6;          9.50;         19760;           0.6;          6.74;          7.58;          8.95;         10.77;         13.21;         14030;         15760;         18610;         22410;         27480;;
39-4011;Embalmers;;          8860;       4.4;         19.43;         40410;           1.7;         11.20;         14.14;         18.19;         22.81;         28.80;         23290;         29400;         37840;         47450;         59900;;
39-4021;Funeral attendants;;         32250;       2.5;         10.56;         21970;           1.0;          6.62;          7.92;          9.78;         12.10;         15.57;         13780;         16480;         20350;         25170;         32390;;
39-5011;Barbers;;         11500;      12.0;         12.76;         26540;           4.9;          7.12;          8.71;         11.13;         14.25;         20.56;         14810;         18110;         23150;         29640;         42770;;
39-5012;Hairdressers, hairstylists, and cosmetologists;;        344900;       1.3;         11.80;         24550;           0.7;          6.68;          7.92;         10.25;         13.75;         18.78;         13880;         16470;         21320;         28600;         39070;;
39-5091;Makeup artists, theatrical and performance;;          1250;      12.1;         17.66;         36730;           5.4;          6.97;          8.69;         15.30;         25.06;         34.02;         14500;         18070;         31820;         52110;         70750;;
39-5092;Manicurists and pedicurists;;         47450;       6.7;         10.23;         21280;           2.2;          6.83;          7.63;          9.23;         12.05;         15.34;         14210;         15870;         19190;         25060;         31910;;
39-5093;Shampooers;;         15580;       4.6;          8.20;         17050;           1.1;          6.26;          6.82;          7.78;          9.24;         10.88;         13030;         14190;         16170;         19230;         22630;;
39-5094;Skin care specialists;;         22620;       4.0;         14.21;         29550;           1.7;          6.94;          8.77;         12.58;         17.70;         24.54;         14440;         18240;         26170;         36820;         51040;;
39-6011;Baggage porters and bellhops;;         48450;       2.5;         10.37;         21580;           1.8;          6.45;          7.13;          8.83;         12.47;         17.09;         13410;         14820;         18360;         25940;         35550;;
39-6012;Concierges;;         19150;       4.8;         12.50;         26000;           1.4;          7.65;          9.41;         11.83;         14.95;         18.37;         15910;         19580;         24600;         31090;         38210;;
39-6021;Tour guides and escorts;;         30390;       3.6;         10.73;         22310;           1.2;          6.58;          7.60;          9.82;         13.12;         16.65;         13680;         15810;         20420;         27290;         34630;;
39-6022;Travel guides;;          3220;      12.0;         14.83;         30840;           3.0;          8.20;         10.86;         13.68;         17.39;         23.35;         17060;         22590;         28460;         36180;         48580;;
39-6031;Flight attendants;;         96760;       2.1;*;***;***;*;*;*;*;*;***;***;***;***;***;TRUE;
39-6032;Transportation attendants, except flight attendants and baggage porters;;         20790;       4.5;         10.17;         21140;           1.1;          6.82;          7.87;          9.65;         11.55;         14.70;         14180;         16360;         20070;         24020;         30580;;
39-9011;Child care workers;;        572950;       1.3;          9.05;         18820;           0.9;          6.21;          7.11;          8.48;         10.54;         13.01;         12910;         14790;         17630;         21930;         27050;;
39-9021;Personal and home care aides;;        578290;       1.3;          8.74;         18180;           0.4;          6.05;          7.09;          8.54;         10.19;         11.60;         12590;         14750;         17770;         21200;         24120;;
39-9031;Fitness trainers and aerobics instructors;;        205970;       1.5;         15.24;         31710;           0.9;          7.15;          8.66;         12.46;         19.73;         27.29;         14880;         18010;         25910;         41040;         56750;;
39-9032;Recreation workers;;        273280;       1.1;         11.03;         22950;           0.4;          6.80;          7.86;          9.84;         13.00;         17.20;         14150;         16360;         20470;         27050;         35780;;
39-9041;Residential advisors;;         48470;       2.6;         11.79;         24520;           0.7;          7.32;          8.89;         10.90;         13.80;         17.60;         15230;         18480;         22670;         28700;         36610;;
39-9099;Personal care and service workers, all other;;         58440;       3.1;         10.40;         21640;           1.5;          6.51;          7.42;          9.12;         11.80;         16.15;         13540;         15440;         18970;         24550;         33590;;
41-0000;Sales and related occupations;major;      14114860;       0.2;         16.52;         34350;           0.2;          6.88;          8.14;         11.14;         19.34;         32.91;         14300;         16930;         23160;         40220;         68450;;
41-1011;First-line supervisors/managers of retail sales workers;;       1111740;       0.3;         18.67;         38830;           0.2;         10.30;         12.74;         16.33;         21.43;         28.71;         21420;         26490;         33960;         44570;         59710;;
41-1012;First-line supervisors/managers of non-retail sales workers;;        285690;       0.7;         36.94;         76840;           0.4;         16.75;         23.51;         31.49;         45.51;         65.03;         34840;         48900;         65510;         94670;        135270;;
41-2011;Cashiers;;       3479390;       0.3;          8.62;         17930;           0.2;          6.18;          6.99;          8.08;          9.44;         11.64;         12850;         14540;         16810;         19640;         24210;;
41-2012;Gaming change persons and booth cashiers;;         26700;       3.0;         10.32;         21470;           1.0;          6.98;          8.16;          9.94;         12.22;         14.50;         14510;         16970;         20680;         25420;         30150;;
41-2021;Counter and rental clerks;;        468900;       1.0;         11.22;         23340;           0.4;          6.56;          7.58;          9.41;         13.05;         18.17;         13650;         15770;         19570;         27150;         37800;;
41-2022;Parts salespersons;;        234770;       1.0;         14.43;         30010;           0.4;          8.08;         10.02;         13.19;         17.55;         22.62;         16810;         20850;         27430;         36510;         47050;;
41-2031;Retail salespersons;;       4374230;       0.3;         11.51;         23940;           0.2;          6.79;          7.81;          9.50;         12.83;         18.48;         14120;         16250;         19760;         26680;         38430;;
41-3011;Advertising sales agents;;        159640;       1.6;         24.70;         51370;           0.9;         10.32;         14.16;         20.55;         30.35;         43.89;         21460;         29450;         42750;         63120;         91280;;
41-3021;Insurance sales agents;;        311380;       1.2;         28.10;         58450;           0.9;         11.82;         15.21;         21.09;         33.26;         55.33;         24600;         31640;         43870;         69180;        115090;;
41-3031;Securities, commodities, and financial services sales agents;;        260360;       1.4;         43.45;         90380;           0.9;         14.98;         20.50;         32.93;         60.72;#;         31170;         42630;         68500;        126290;#;;
41-3041;Travel agents;;         87600;       2.0;         15.12;         31460;           0.9;          8.70;         11.07;         14.05;         17.75;         22.25;         18100;         23020;         29210;         36920;         46270;;
41-3099;Sales representatives, services, all other;;        501850;       1.0;         27.13;         56420;           0.5;         11.70;         15.96;         23.12;         33.80;         47.58;         24340;         33200;         48100;         70300;         98960;;
41-4011;Sales representatives, wholesale and manufacturing, technical and scientific products;;        390280;       1.3;         34.95;         72700;           0.6;         16.06;         21.94;         30.98;         43.80;         58.58;         33410;         45630;         64440;         91090;        121850;;
41-4012;Sales representatives, wholesale and manufacturing, except technical and scientific products;;       1488990;       0.5;         28.14;         58540;           0.3;         12.52;         17.05;         23.85;         34.45;         48.57;         26030;         35460;         49610;         71650;        101030;;
41-9011;Demonstrators and product promoters;;         82830;       3.5;         12.39;         25770;           1.0;          7.70;          8.77;         10.65;         13.91;         19.27;         16020;         18230;         22150;         28940;         40090;;
41-9012;Models;;          1470;      13.8;         13.45;         27980;           3.7;          7.67;          9.52;         11.22;         14.42;         18.68;         15960;         19800;         23340;         29990;         38850;;
41-9021;Real estate brokers;;         46950;       4.5;         38.57;         80230;           2.9;         12.53;         18.17;         29.23;         49.13;#;         26060;         37800;         60790;        102180;#;;
41-9022;Real estate sales agents;;        168400;       2.1;         26.13;         54350;           1.9;          9.70;         12.88;         19.12;         31.38;         53.61;         20170;         26790;         39760;         65270;        111500;;
41-9031;Sales engineers;;         75150;       2.7;         39.94;         83080;           0.9;         22.60;         28.60;         37.37;         48.21;         61.39;         47010;         59490;         77720;        100280;        127680;;
41-9041;Telemarketers;;        385700;       1.9;         11.63;         24190;           0.7;          7.06;          8.17;         10.09;         13.43;         18.48;         14680;         16980;         20990;         27930;         38430;;
41-9091;Door-to-door sales workers, news and street vendors, and related workers;;         11140;       6.7;         12.92;         26880;           3.1;          6.77;          7.47;          9.71;         15.77;         24.39;         14090;         15530;         20190;         32810;         50740;;
41-9099;Sales and related workers, all other;;        161700;       1.9;         19.63;         40820;           0.9;          8.37;         11.29;         16.47;         23.89;         34.83;         17420;         23490;         34250;         49690;         72450;;
43-0000;Office and administrative support occupations;major;      23077190;       0.2;         14.60;         30370;           0.1;          8.19;         10.33;         13.50;         17.75;         22.58;         17040;         21480;         28080;         36920;         46960;;
43-1011;First-line supervisors/managers of office and administrative support workers;;       1351180;       0.3;         22.37;         46530;           0.1;         12.76;         16.22;         20.92;         26.99;         34.30;         26530;         33730;         43510;         56130;         71340;;
43-2011;Switchboard operators, including answering service;;        172060;       1.0;         11.37;         23640;           0.3;          7.71;          9.14;         10.88;         13.29;         15.93;         16030;         19020;         22640;         27640;         33140;;
43-2021;Telephone operators;;         26350;       3.1;         15.73;         32710;           1.4;          8.44;         10.67;         16.41;         20.59;         22.44;         17540;         22180;         34140;         42830;         46670;;
43-2099;Communications equipment operators, all other;;          4220;      15.3;         15.93;         33130;           5.0;          7.91;         10.04;         15.23;         19.91;         24.58;         16440;         20880;         31680;         41410;         51120;;
43-3011;Bill and account collectors;;        423090;       1.2;         14.73;         30640;           0.3;          9.61;         11.49;         13.97;         17.14;         21.12;         19980;         23900;         29050;         35640;         43930;;
43-3021;Billing and posting clerks and machine operators;;        517750;       0.8;         14.39;         29930;           0.2;          9.68;         11.58;         13.87;         16.81;         20.07;         20140;         24080;         28850;         34970;         41750;;
43-3031;Bookkeeping, accounting, and auditing clerks;;       1856890;       0.3;         15.28;         31780;           0.1;          9.50;         11.80;         14.69;         18.17;         22.13;         19760;         24540;         30560;         37780;         46020;;
43-3041;Gaming cage workers;;         17970;       3.5;         11.62;         24170;           0.7;          8.19;          9.49;         11.13;         13.52;         15.92;         17030;         19740;         23150;         28120;         33120;;
43-3051;Payroll and timekeeping clerks;;        205970;       1.3;         15.93;         33140;           0.3;         10.17;         12.59;         15.58;         18.95;         22.36;         21150;         26190;         32400;         39420;         46500;;
43-3061;Procurement clerks;;         74370;       1.3;         16.13;         33540;           0.3;         10.16;         12.65;         15.91;         19.41;         22.68;         21130;         26320;         33100;         40370;         47180;;
43-3071;Tellers;;        603150;       0.8;         10.97;         22810;           0.3;          8.06;          9.28;         10.64;         12.44;         14.43;         16770;         19300;         22140;         25880;         30020;;
43-4011;Brokerage clerks;;         72400;       3.7;         18.89;         39280;           0.8;         11.82;         14.17;         17.50;         22.13;         27.69;         24590;         29480;         36390;         46030;         57600;;
43-4021;Correspondence clerks;;         16260;       3.8;         14.35;         29850;           1.0;          9.47;         11.34;         13.80;         16.99;         20.58;         19700;         23590;         28700;         35350;         42810;;
43-4031;Court, municipal, and license clerks;;        107100;       2.1;         15.66;         32580;           0.8;          9.66;         11.85;         14.89;         18.51;         22.93;         20090;         24650;         30980;         38500;         47680;;
43-4041;Credit authorizers, checkers, and clerks;;         67400;       4.1;         15.25;         31710;           1.1;          8.72;         11.25;         14.41;         18.10;         22.30;         18130;         23390;         29970;         37650;         46390;;
43-4051;Customer service representatives;;       2147770;       0.7;         14.61;         30400;           0.3;          8.71;         10.73;         13.62;         17.40;         22.11;         18110;         22310;         28330;         36190;         45990;;
43-4061;Eligibility interviewers, government programs;;        106210;       1.2;         18.16;         37770;           0.7;         12.18;         14.40;         18.05;         21.92;         24.30;         25330;         29950;         37540;         45590;         50550;;
43-4071;File clerks;;        223090;       1.2;         11.32;         23540;           0.4;          7.27;          8.64;         10.62;         13.31;         16.71;         15130;         17960;         22090;         27690;         34760;;
43-4081;Hotel, motel, and resort desk clerks;;        214110;       0.8;          9.37;         19480;           0.5;          6.58;          7.66;          8.88;         10.68;         13.00;         13690;         15930;         18460;         22220;         27030;;
43-4111;Interviewers, except eligibility and loan;;        211500;       1.4;         13.07;         27190;           0.5;          8.35;         10.12;         12.64;         15.31;         18.57;         17370;         21060;         26290;         31850;         38620;;
43-4121;Library assistants, clerical;;        109090;       1.8;         11.03;         22940;           0.5;          6.77;          8.07;         10.40;         13.45;         16.73;         14070;         16780;         21640;         27980;         34810;;
43-4131;Loan interviewers and clerks;;        248050;       1.8;         15.71;         32680;           0.5;          9.88;         12.07;         14.89;         18.69;         22.66;         20560;         25100;         30970;         38870;         47140;;
43-4141;New accounts clerks;;         80770;       1.9;         14.19;         29510;           0.5;          9.93;         11.55;         13.65;         16.42;         19.35;         20650;         24010;         28390;         34150;         40250;;
43-4151;Order clerks;;        264520;       1.0;         13.52;         28130;           0.4;          8.18;          9.91;         12.66;         16.22;         20.69;         17010;         20620;         26340;         33740;         43040;;
43-4161;Human resources assistants, except payroll and timekeeping;;        159750;       0.8;         16.70;         34740;           0.2;         10.91;         13.19;         16.23;         19.75;         23.40;         22700;         27430;         33750;         41080;         48670;;
43-4171;Receptionists and information clerks;;       1112350;       0.5;         11.45;         23810;           0.2;          7.54;          9.06;         11.01;         13.51;         16.23;         15670;         18850;         22900;         28100;         33750;;
43-4181;Reservation and transportation ticket agents and travel clerks;;        157650;       1.8;         14.48;         30120;           0.9;          8.49;         10.40;         13.72;         18.53;         21.83;         17670;         21640;         28540;         38540;         45400;;
43-4199;All other information and record clerks;;        230990;       1.1;         15.82;         32900;           0.3;          9.42;         11.60;         14.98;         19.05;         23.13;         19600;         24120;         31150;         39620;         48100;;
43-5011;Cargo and freight agents;;         84340;       3.0;         18.54;         38560;           1.3;         10.80;         13.34;         17.84;         22.32;         27.62;         22470;         27750;         37110;         46440;         57440;;
43-5021;Couriers and messengers;;        105070;       2.2;         11.14;         23170;           0.6;          7.15;          8.38;         10.36;         13.02;         16.59;         14870;         17430;         21540;         27080;         34510;;
43-5031;Police, fire, and ambulance dispatchers;;         94710;       1.3;         15.67;         32590;           0.5;          9.62;         12.12;         15.13;         18.77;         22.69;         20010;         25200;         31470;         39040;         47190;;
43-5032;Dispatchers, except police, fire, and ambulance;;        185410;       1.1;         16.56;         34450;           0.5;          9.51;         11.95;         15.48;         20.20;         25.60;         19780;         24860;         32190;         42030;         53250;;
43-5041;Meter readers, utilities;;         45770;       2.3;         15.41;         32040;           0.8;          9.12;         11.33;         14.58;         18.90;         23.63;         18970;         23580;         30330;         39320;         49150;;
43-5051;Postal service clerks;;         81670;       0.1;         21.13;         43950;           0.3;         18.74;         20.06;         21.54;         23.03;         23.92;         38980;         41720;         44800;         47890;         49750;;
43-5052;Postal service mail carriers;;        346990;       0.0;         21.03;         43750;           0.3;         16.74;         19.37;         21.32;         23.27;         24.44;         34810;         40290;         44350;         48400;         50830;;
43-5053;Postal service mail sorters, processors, and processing machine operators;;        203110;       0.0;         19.75;         41070;           0.4;         12.39;         19.40;         21.10;         22.81;         23.83;         25770;         40350;         43900;         47440;         49570;;
43-5061;Production, planning, and expediting clerks;;        286160;       0.8;         19.23;         40000;           0.3;         11.28;         14.21;         18.57;         23.51;         28.40;         23470;         29560;         38620;         48900;         59080;;
43-5071;Shipping, receiving, and traffic clerks;;        763350;       0.8;         13.21;         27480;           0.2;          8.16;          9.94;         12.53;         15.79;         19.52;         16970;         20670;         26070;         32840;         40590;;
43-5081;Stock clerks and order fillers;;       1705450;       0.4;         10.79;         22440;           0.2;          6.97;          8.02;          9.83;         12.71;         16.44;         14490;         16670;         20440;         26440;         34200;;
43-5111;Weighers, measurers, checkers, and samplers, recordkeeping;;         77520;       2.0;         13.14;         27330;           0.7;          8.03;          9.66;         12.20;         15.83;         19.78;         16700;         20100;         25370;         32930;         41150;;
43-6011;Executive secretaries and administrative assistants;;       1487310;       0.4;         18.83;         39160;           0.2;         12.11;         14.54;         17.90;         22.19;         27.28;         25190;         30240;         37240;         46160;         56740;;
43-6012;Legal secretaries;;        268170;       1.6;         19.07;         39670;           0.5;         11.48;         14.26;         18.36;         23.33;         28.26;         23870;         29650;         38190;         48520;         58770;;
43-6013;Medical secretaries;;        394330;       1.0;         14.05;         29220;           0.4;          9.50;         11.18;         13.51;         16.45;         19.65;         19750;         23250;         28090;         34210;         40870;;
43-6014;Secretaries, except legal, medical, and executive;;       1750600;       0.4;         13.68;         28460;           0.2;          8.44;         10.50;         13.20;         16.47;         19.98;         17560;         21830;         27450;         34250;         41550;;
43-9011;Computer operators;;        123750;       1.3;         16.83;         35010;           0.4;          9.86;         12.50;         16.13;         20.70;         24.99;         20510;         25990;         33560;         43060;         51970;;
43-9021;Data entry keyers;;        295650;       1.1;         12.33;         25640;           0.3;          8.20;          9.83;         11.87;         14.28;         17.29;         17050;         20460;         24690;         29700;         35970;;
43-9022;Word processors and typists;;        153530;       1.6;         14.68;         30540;           0.5;          9.71;         11.62;         14.15;         17.28;         20.83;         20200;         24180;         29430;         35950;         43330;;
43-9031;Desktop publishers;;         30440;       3.4;         17.36;         36120;           0.9;          9.88;         12.63;         16.41;         21.33;         26.46;         20550;         26270;         34130;         44360;         55040;;
43-9041;Insurance claims and policy processing clerks;;        238210;       1.7;         15.74;         32740;           0.4;         10.28;         12.33;         14.96;         18.28;         22.35;         21390;         25640;         31120;         38020;         46490;;
43-9051;Mail clerks and mail machine operators, except postal service;;        141170;       1.8;         12.05;         25060;           0.5;          7.69;          9.29;         11.45;         14.18;         17.35;         16000;         19330;         23810;         29500;         36100;;
43-9061;Office clerks, general;;       3026710;       0.4;         12.12;         25200;           0.2;          7.14;          8.96;         11.40;         14.54;         18.08;         14850;         18640;         23710;         30240;         37600;;
43-9071;Office machine operators, except computer;;         91810;       2.8;         12.51;         26010;           0.5;          8.21;          9.71;         11.80;         14.71;         17.95;         17080;         20190;         24540;         30600;         37330;;
43-9081;Proofreaders and copy markers;;         16960;       4.6;         14.12;         29380;           1.8;          7.70;         10.05;         13.20;         17.37;         21.83;         16020;         20900;         27450;         36130;         45410;;
43-9111;Statistical assistants;;         19680;       2.2;         15.84;         32950;           1.4;          9.71;         12.03;         15.02;         18.92;         23.41;         20200;         25020;         31250;         39350;         48690;;
43-9199;Office and administrative support workers, all other;;        277310;       1.6;         14.07;         29260;           0.7;          7.78;          9.86;         13.08;         17.10;         21.76;         16180;         20510;         27200;         35580;         45260;;
45-0000;Farming, fishing, and forestry occupations;major;        450040;       1.3;         10.49;         21810;           0.5;          6.89;          7.46;          8.63;         11.88;         17.20;         14330;         15520;         17950;         24710;         35780;;
45-1011;First-line supervisors/managers of farming, fishing, and forestry workers;;         19670;       3.3;         19.33;         40210;           1.2;          9.75;         13.12;         18.15;         23.93;         30.92;         20280;         27280;         37750;         49780;         64310;;
45-1012;Farm labor contractors;;          2060;      11.9;         13.87;         28850;           8.0;          6.31;          7.70;         11.32;         16.51;         23.23;         13130;         16020;         23550;         34350;         48320;;
45-2011;Agricultural inspectors;;         14790;       1.9;         18.67;         38820;           0.6;         11.50;         14.64;         18.32;         22.56;         26.74;         23930;         30450;         38100;         46910;         55620;;
45-2021;Animal breeders;;          2060;      11.6;         15.37;         31970;           3.4;          7.87;          9.83;         13.02;         18.88;         26.28;         16360;         20440;         27090;         39260;         54650;;
45-2041;Graders and sorters, agricultural products;;         45890;       3.7;          8.95;         18610;           0.9;          6.50;          7.17;          8.27;         10.06;         12.33;         13530;         14910;         17200;         20920;         25650;;
45-2091;Agricultural equipment operators;;         21140;       3.8;         10.55;         21950;           1.4;          6.72;          7.90;          9.72;         12.48;         15.43;         13980;         16420;         20230;         25960;         32100;;
45-2092;Farmworkers and laborers, crop, nursery, and greenhouse;;        230780;       1.6;          8.48;         17630;           0.5;          6.85;          7.26;          7.95;          8.85;         11.11;         14260;         15110;         16540;         18400;         23110;;
45-2093;Farmworkers, farm and ranch animals;;         47870;       8.2;          9.92;         20630;           1.5;          6.49;          7.58;          9.17;         11.46;         14.48;         13510;         15770;         19060;         23830;         30120;;
45-2099;Agricultural workers, all other;;          8550;       5.2;         12.05;         25070;           2.0;          7.08;          8.38;         10.80;         14.17;         19.26;         14730;         17420;         22470;         29480;         40060;;
45-3011;Fishers and related fishing workers;;           880;      24.0;         13.71;         28510;           4.8;          7.35;          9.87;         13.10;         15.61;         21.87;         15280;         20530;         27250;         32480;         45480;;
45-4011;Forest and conservation workers;;          8530;       4.4;         11.97;         24890;           1.7;          7.52;          8.33;         10.01;         15.16;         19.03;         15650;         17330;         20810;         31540;         39580;;
45-4021;Fallers;;          8790;       7.2;         15.84;         32960;           3.3;          9.28;         11.13;         13.80;         18.11;         26.46;         19310;         23160;         28710;         37670;         55040;;
45-4022;Logging equipment operators;;         28300;       2.9;         14.85;         30880;           1.1;          9.49;         11.47;         14.28;         17.65;         21.39;         19740;         23860;         29700;         36720;         44490;;
45-4023;Log graders and scalers;;          4810;       7.6;         14.90;         30980;           1.7;          9.27;         11.38;         14.06;         17.55;         21.60;         19290;         23660;         29240;         36510;         44940;;
45-4029;Logging workers, all other;;          5880;       8.0;         15.25;         31720;           2.5;          8.73;         12.35;         15.32;         18.41;         21.47;         18150;         25680;         31870;         38300;         44660;;
47-0000;Construction and extraction occupations;major;       6680710;       0.3;         18.89;         39290;           0.2;          9.85;         12.57;         17.04;         23.70;         31.15;         20480;         26140;         35450;         49290;         64800;;
47-1011;First-line supervisors/managers of construction trades and extraction workers;;        574870;       0.6;         27.64;         57500;           0.2;         16.25;         20.19;         25.89;         33.32;         41.96;         33790;         41990;         53850;         69310;         87270;;
47-2011;Boilermakers;;         17240;       5.0;         23.37;         48600;           1.4;         14.62;         17.93;         22.58;         28.71;         34.22;         30410;         37300;         46960;         59710;         71170;;
47-2021;Brickmasons and blockmasons;;        118080;       2.0;         21.33;         44370;           0.8;         12.24;         15.96;         20.66;         26.26;         32.43;         25470;         33190;         42980;         54610;         67450;;
47-2022;Stonemasons;;         18210;       5.3;         18.29;         38040;           1.7;         10.36;         13.12;         17.29;         22.04;         28.46;         21540;         27290;         35960;         45850;         59190;;
47-2031;Carpenters;;        985990;       0.8;         19.20;         39930;           0.3;         10.87;         13.55;         17.57;         23.85;         30.45;         22610;         28190;         36550;         49600;         63330;;
47-2041;Carpet installers;;         36840;       4.8;         18.40;         38280;           1.5;          9.46;         12.06;         16.62;         23.26;         31.11;         19680;         25080;         34560;         48380;         64710;;
47-2042;Floor layers, except carpet, wood, and hard tiles;;         14910;       7.6;         18.81;         39120;           3.3;          9.77;         12.71;         16.44;         23.78;         32.32;         20330;         26440;         34190;         49450;         67220;;
47-2043;Floor sanders and finishers;;          7480;       7.7;         15.29;         31810;           2.9;          9.08;         10.84;         13.89;         18.47;         24.21;         18890;         22540;         28890;         38420;         50360;;
47-2044;Tile and marble setters;;         51330;       3.7;         18.92;         39360;           1.2;         10.26;         13.16;         17.59;         23.50;         29.95;         21330;         27360;         36590;         48890;         62290;;
47-2051;Cement masons and concrete finishers;;        218170;       1.6;         17.13;         35630;           0.5;         10.02;         12.38;         15.70;         20.70;         27.07;         20840;         25750;         32650;         43060;         56310;;
47-2053;Terrazzo workers and finishers;;          6550;       9.3;         16.78;         34900;           3.6;          9.31;         12.01;         15.21;         20.50;         27.22;         19360;         24970;         31630;         42640;         56610;;
47-2061;Construction laborers;;       1016530;       0.9;         14.39;         29930;           0.4;          8.16;          9.95;         12.66;         17.31;         24.19;         16970;         20690;         26320;         36010;         50320;;
47-2071;Paving, surfacing, and tamping equipment operators;;         63090;       2.4;         16.45;         34210;           0.8;          9.97;         11.98;         15.05;         19.71;         25.30;         20740;         24920;         31300;         40990;         52620;;
47-2072;Pile-driver operators;;          5280;       9.1;         24.02;         49950;           2.7;         12.83;         16.31;         22.20;         31.65;         37.28;         26690;         33930;         46180;         65820;         77540;;
47-2073;Operating engineers and other construction equipment operators;;        393090;       0.9;         19.50;         40560;           0.4;         11.54;         13.89;         17.74;         23.98;         30.83;         24010;         28900;         36890;         49890;         64120;;
47-2081;Drywall and ceiling tile installers;;        140630;       2.1;         18.66;         38810;           0.8;         10.90;         13.60;         17.38;         22.58;         28.85;         22680;         28290;         36140;         46960;         60010;;
47-2082;Tapers;;         40090;       2.8;         20.48;         42590;           1.0;         11.59;         14.65;         19.85;         25.70;         31.23;         24110;         30480;         41280;         53450;         64970;;
47-2111;Electricians;;        617370;       0.9;         22.41;         46620;           0.5;         12.76;         16.07;         20.97;         27.71;         34.95;         26530;         33420;         43610;         57650;         72700;;
47-2121;Glaziers;;         51990;       3.7;         18.30;         38060;           1.3;         10.19;         12.85;         16.64;         22.18;         30.52;         21190;         26730;         34610;         46140;         63490;;
47-2131;Insulation workers, floor, ceiling, and wall;;         31450;       4.8;         16.48;         34280;           2.0;          9.25;         11.26;         14.67;         20.00;         27.76;         19240;         23420;         30510;         41600;         57730;;
47-2132;Insulation workers, mechanical;;         27900;       4.7;         20.07;         41740;           1.9;         10.51;         13.55;         17.74;         25.12;         33.39;         21870;         28190;         36900;         52250;         69450;;
47-2141;Painters, construction and maintenance;;        263390;       1.0;         16.45;         34220;           0.5;          9.97;         12.19;         15.00;         19.51;         25.62;         20740;         25340;         31190;         40580;         53280;;
47-2142;Paperhangers;;          6160;       8.5;         17.42;         36230;           2.5;         10.34;         13.12;         16.21;         20.62;         26.77;         21500;         27280;         33710;         42880;         55680;;
47-2151;Pipelayers;;         58330;       2.2;         16.21;         33710;           0.7;          9.73;         11.75;         14.58;         19.76;         25.73;         20240;         24440;         30330;         41100;         53510;;
47-2152;Plumbers, pipefitters, and steamfitters;;        435960;       1.0;         22.03;         45830;           0.5;         12.30;         15.62;         20.56;         27.54;         34.79;         25580;         32490;         42770;         57280;         72360;;
47-2161;Plasterers and stucco masons;;         50700;       3.9;         17.91;         37260;           1.2;         10.84;         13.53;         16.68;         21.25;         27.31;         22540;         28130;         34700;         44200;         56810;;
47-2171;Reinforcing iron and rebar workers;;         30180;       6.0;         20.35;         42330;           2.0;         10.25;         13.15;         18.38;         27.03;         34.15;         21310;         27350;         38220;         56230;         71030;;
47-2181;Roofers;;        125030;       1.6;         16.99;         35340;           0.7;          9.81;         12.12;         15.51;         20.79;         26.79;         20390;         25210;         32260;         43250;         55720;;
47-2211;Sheet metal workers;;        177540;       1.7;         19.61;         40780;           0.6;         10.36;         13.30;         17.96;         24.89;         32.30;         21540;         27660;         37360;         51760;         67180;;
47-2221;Structural iron and steel workers;;         67560;       2.8;         21.13;         43950;           1.2;         10.94;         14.11;         19.46;         27.08;         34.78;         22760;         29350;         40480;         56320;         72340;;
47-3011;Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters;;         62290;       2.7;         13.39;         27850;           0.9;          8.65;         10.09;         12.19;         15.12;         20.30;         18000;         20980;         25350;         31460;         42220;;
