OCC_CODE;OCC_TITLE;GROUP;TOT_EMP;EMP_PRSE;H_MEAN;A_MEAN;MEAN_PRSE;H_PCT10;H_PCT25;H_MEDIAN;H_PCT75;H_PCT90;A_PCT10;A_PCT25;A_MEDIAN;A_PCT75;A_PCT90;ANNUAL;HOURLY
29-9091;Athletic Trainers;;18.240;2,6;*;44.640;1,0;*;*;*;*;*;26.170;34.110;42.400;52.490;65.970;TRUE;
29-9799;Healthcare Practitioners and Technical Workers, All Other*;;55.450;2,5;25,64;53.330;1,3;11,99;15,08;21,61;33,50;45,89;24.930;31.370;44.950;69.670;95.460;;
31-0000;Healthcare Support Occupations;major;3.954.070;0,3;13,16;27.370;0,2;8,50;9,89;12,08;15,38;19,14;17.670;20.570;25.140;31.980;39.800;;
31-1011;Home Health Aides;;924.650;1,0;10,49;21.820;0,4;7,89;8,63;9,91;11,52;14,20;16.410;17.940;20.610;23.950;29.530;;
31-1012;Nursing Aides, Orderlies, and Attendants*;;1.466.700;0,5;12,22;25.420;0,2;8,68;9,98;11,63;14,07;16,91;18.060;20.770;24.190;29.270;35.170;;
31-1013;Psychiatric Aides;;71.570;2,2;13,11;27.270;1,2;8,17;9,80;12,10;15,68;20,06;17.000;20.380;25.170;32.620;41.720;;
31-2011;Occupational Therapy Assistants;;29.130;2,1;25,07;52.150;0,6;16,22;20,28;25,02;29,67;34,60;33.750;42.180;52.040;61.710;71.960;;
31-2012;Occupational Therapy Aides;;7.090;4,2;15,28;31.770;1,6;8,99;10,66;13,56;18,04;24,73;18.700;22.180;28.200;37.520;51.430;;
31-2021;Physical Therapist Assistants;;67.550;1,4;24,57;51.110;0,4;15,40;19,87;24,54;28,96;34,23;32.030;41.320;51.040;60.250;71.200;;
31-2022;Physical Therapist Aides;;47.640;2,0;12,11;25.190;0,7;8,26;9,55;11,39;13,87;16,99;17.180;19.860;23.680;28.850;35.340;;
31-9011;Massage Therapists;;63.810;2,8;19,19;39.920;1,2;8,80;11,93;17,23;24,38;33,21;18.300;24.810;35.830;50.710;69.070;;
31-9091;Dental Assistants;;296.810;0,9;16,70;34.740;0,5;11,10;13,44;16,42;19,62;22,80;23.080;27.950;34.140;40.820;47.420;;
31-9092;Medical Assistants;;539.220;0,8;14,51;30.170;0,3;10,04;11,86;13,99;16,87;19,62;20.880;24.670;29.100;35.080;40.810;;
31-9093;Medical Equipment Preparers;;49.560;1,7;14,99;31.180;0,4;9,85;11,92;14,45;17,50;21,12;20.480;24.800;30.050;36.400;43.940;;
31-9094;Medical Transcriptionists;;76.570;1,7;16,37;34.050;0,5;10,58;13,09;16,10;19,14;22,44;22.010;27.240;33.480;39.820;46.680;;
31-9095;Pharmacy Aides;;45.130;3,3;11,23;23.350;1,0;8,08;8,95;10,56;12,95;15,76;16.810;18.620;21.970;26.930;32.790;;
31-9096;Veterinary Assistants and Laboratory Animal Caretakers;;72.530;2,6;11,75;24.430;0,7;8,16;9,14;10,98;13,64;16,81;16.970;19.010;22.830;28.370;34.970;;
31-9799;Healthcare Support Workers, All Other*;;196.100;1,2;15,50;32.240;0,4;9,94;12,03;14,80;18,19;22,03;20.670;25.020;30.790;37.840;45.830;;
33-0000;Protective Service Occupations;major;3.202.500;0,4;20,54;42.730;0,6;9,08;11,77;17,66;26,82;36,01;18.880;24.480;36.740;55.790;74.900;;
33-1011;First-Line Supervisors of Correctional Officers;;40.980;0,6;28,26;58.780;0,6;17,96;20,18;26,46;34,29;43,31;37.350;41.970;55.030;71.320;90.090;;
33-1012;First-Line Supervisors of Police and Detectives;;102.040;0,7;39,06;81.250;0,7;22,45;28,93;37,45;47,01;60,64;46.700;60.170;77.890;97.780;126.130;;
33-1021;First-Line Supervisors of Fire Fighting and Prevention Workers;;58.210;1,4;34,62;72.020;0,9;19,47;25,76;33,42;42,61;52,77;40.510;53.590;69.510;88.630;109.770;;
33-1099;First-Line Supervisors of Protective Service Workers, All Other;;55.910;1,6;23,37;48.620;0,6;12,65;16,53;22,32;28,20;35,81;26.320;34.390;46.420;58.650;74.480;;
33-2011;Firefighters;;304.080;1,0;22,94;47.720;1,0;10,81;15,24;21,84;28,90;36,31;22.480;31.690;45.420;60.120;75.520;;
33-2021;Fire Inspectors and Investigators;;12.560;1,6;27,45;57.100;0,8;16,62;20,62;25,64;33,52;41,92;34.580;42.880;53.330;69.720;87.200;;
33-2022;Forest Fire Inspectors and Prevention Specialists;;1.530;2,3;18,99;39.500;2,3;9,13;13,04;16,19;24,13;33,14;18.990;27.110;33.670;50.190;68.930;;
33-3011;Bailiffs;;16.730;1,9;19,79;41.160;1,5;9,04;12,98;18,72;26,69;32,24;18.810;27.010;38.950;55.520;67.060;;
33-3012;Correctional Officers and Jailers;;448.740;0,5;20,82;43.300;0,4;12,84;15,07;18,75;25,86;32,96;26.710;31.350;38.990;53.800;68.550;;
33-3021;Detectives and Criminal Investigators;;111.930;0,5;36,41;75.720;0,5;19,07;24,55;34,51;45,49;58,79;39.660;51.060;71.770;94.620;122.290;;
33-3031;Fish and Game Wardens;;7.180;0,6;26,77;55.670;0,4;15,24;18,44;24,07;29,65;38,98;31.710;38.360;50.070;61.680;81.080;;
33-3041;Parking Enforcement Workers;;9.310;2,2;17,35;36.090;1,3;9,58;12,66;16,99;21,60;25,73;19.930;26.330;35.340;44.940;53.520;;
33-3051;Police and Sheriff's Patrol Officers;;636.410;0,6;27,05;56.260;0,7;15,42;19,77;26,07;33,65;40,85;32.080;41.110;54.230;69.990;84.980;;
33-3052;Transit and Railroad Police;;3.890;6,2;28,16;58.560;2,3;18,34;21,52;27,11;34,38;41,65;38.140;44.760;56.390;71.510;86.630;;
33-9011;Animal Control Workers;;14.960;2,0;16,54;34.390;1,1;9,49;12,29;15,61;20,08;25,53;19.750;25.570;32.460;41.770;53.110;;
33-9021;Private Detectives and Investigators;;26.080;8,3;23,37;48.610;2,3;12,47;15,88;21,01;28,51;36,47;25.940;33.040;43.710;59.290;75.860;;
33-9031;Gaming Surveillance Officers and Gaming Investigators;;7.580;3,3;15,97;33.210;1,2;10,13;11,98;14,62;19,15;23,36;21.070;24.920;30.410;39.830;48.590;;
33-9032;Security Guards;;1.032.940;0,9;13,00;27.040;0,4;8,30;9,42;11,49;14,97;20,13;17.260;19.600;23.900;31.150;41.860;;
33-9091;Crossing Guards;;68.520;1,8;12,44;25.880;1,0;8,29;9,28;11,27;14,58;18,00;17.230;19.310;23.440;30.330;37.440;;
33-9092;Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers;;123.140;1,5;10,02;20.850;0,9;7,75;8,32;9,09;10,89;13,90;16.120;17.300;18.900;22.650;28.900;;
33-9093;Transportation Security Screeners* (federal only);;45.320;0,0;17,98;37.400;0,5;14,94;16,17;17,74;19,17;21,39;31.080;33.630;36.910;39.860;44.490;;
33-9099;Protective Service Workers, All Other *;;74.470;1,3;16,69;34.720;0,5;9,39;11,46;15,05;20,05;27,17;19.530;23.830;31.310;41.710;56.520;;
35-0000;Food Preparation and Serving Related Occupations;major;11.218.710;0,1;10,30;21.430;0,2;7,78;8,35;9,09;11,16;14,65;16.180;17.370;18.900;23.200;30.460;;
35-1011;Chefs and Head Cooks;;90.300;2,1;22,40;46.600;1,0;11,91;15,19;20,36;27,37;35,61;24.770;31.600;42.350;56.940;74.060;;
35-1012;First-Line Supervisors of Food Preparation and Serving Workers;;787.540;0,5;15,39;32.020;0,3;9,51;11,16;14,21;18,50;23,03;19.780;23.210;29.550;38.480;47.910;;
35-2011;Cooks, Fast Food;;502.450;1,6;9,00;18.720;0,4;7,74;8,24;8,80;9,35;11,13;16.090;17.140;18.300;19.450;23.140;;
35-2012;Cooks, Institution and Cafeteria;;396.970;0,7;11,65;24.230;0,3;8,07;9,04;10,92;13,62;16,82;16.780;18.790;22.710;28.340;34.980;;
35-2013;Cooks, Private Household;;370;15,2;14,94;31.080;5,2;8,78;10,34;13,52;17,74;21,69;18.250;21.500;28.110;36.910;45.120;;
35-2014;Cooks, Restaurant;;947.060;0,8;11,25;23.410;0,5;8,08;8,96;10,61;12,98;15,46;16.800;18.630;22.080;27.000;32.160;;
35-2015;Cooks, Short Order;;168.320;3,0;10,23;21.280;0,7;7,83;8,48;9,51;11,42;14,10;16.280;17.640;19.780;23.760;29.330;;
35-2019;Cooks, All Other;;20.700;4,6;11,99;24.930;1,0;8,23;9,07;10,96;14,02;17,59;17.120;18.860;22.800;29.150;36.580;;
35-2021;Food Preparation Workers;;775.140;1,1;10,07;20.950;0,4;7,85;8,47;9,27;11,21;13,93;16.330;17.610;19.270;23.310;28.960;;
35-3011;Bartenders;;512.230;1,0;10,36;21.550;0,4;7,77;8,34;9,06;11,22;15,32;16.170;17.350;18.850;23.340;31.860;;
35-3021;Combined Food Preparation and Serving Workers, Including Fast Food;;2.799.430;0,6;9,03;18.790;0,3;7,68;8,14;8,76;9,34;11,27;15.960;16.940;18.230;19.430;23.440;;
35-3022;Counter Attendants, Cafeteria, Food Concession, and Coffee Shop;;441.830;1,9;9,35;19.450;0,4;7,73;8,26;8,90;9,82;12,00;16.080;17.170;18.510;20.430;24.960;;
35-3031;Waiters and Waitresses;;2.289.010;0,5;10,05;20.890;0,4;7,73;8,25;8,93;10,61;14,34;16.070;17.160;18.570;22.070;29.820;;
35-3041;Food Servers, Nonrestaurant;;221.000;1,5;10,52;21.890;0,4;7,85;8,49;9,40;11,59;14,82;16.320;17.670;19.550;24.110;30.820;;
35-9011;Dining Room and Cafeteria Attendants and Bartender Helpers;;391.290;1,3;9,40;19.540;0,4;7,74;8,25;8,86;9,57;12,25;16.090;17.170;18.420;19.900;25.490;;
35-9021;Dishwashers;;504.280;0,9;9,06;18.840;0,3;7,71;8,21;8,83;9,49;11,19;16.040;17.080;18.360;19.730;23.280;;
35-9031;Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop;;329.070;1,1;9,45;19.660;0,4;7,73;8,25;8,92;10,16;12,35;16.070;17.150;18.560;21.130;25.690;;
35-9099;Food Preparation and Serving Related Workers, All Other;;41.730;6,9;10,94;22.750;1,2;8,06;8,68;9,50;12,48;16,19;16.760;18.060;19.750;25.950;33.670;;
37-0000;Building and Grounds Cleaning and Maintenance Occupations;major;4.191.750;0,3;12,29;25.560;0,2;8,06;8,91;10,87;14,38;18,70;16.760;18.530;22.620;29.900;38.900;;
37-1011;First-Line Supervisors of Housekeeping and Janitorial Workers;;171.960;0,9;18,16;37.760;0,3;10,60;13,11;16,94;22,06;28,05;22.040;27.270;35.230;45.870;58.350;;
37-1012;First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers;;100.460;1,3;21,71;45.160;0,5;12,86;15,93;20,22;26,40;33,53;26.750;33.130;42.050;54.920;69.740;;
37-2011;Janitors and Cleaners, Except Maids and Housekeeping Cleaners;;2.068.460;0,5;11,94;24.840;0,3;8,04;8,87;10,75;14,10;18,10;16.720;18.450;22.370;29.330;37.640;;
37-2012;Maids and Housekeeping Cleaners;;877.980;0,7;10,31;21.440;0,3;7,81;8,44;9,32;11,39;14,49;16.250;17.560;19.390;23.700;30.130;;
37-2019;Building Cleaning Workers, All Other;;12.370;12,8;13,89;28.890;2,8;8,56;10,05;13,14;17,08;20,71;17.790;20.900;27.330;35.520;43.070;;
37-2021;Pest Control Workers;;62.270;1,8;15,65;32.550;1,3;9,60;11,94;14,53;18,30;22,83;19.960;24.840;30.220;38.060;47.490;;
37-3011;Landscaping and Groundskeeping Workers;;821.750;0,6;12,33;25.650;0,3;8,23;9,28;11,26;14,29;18,07;17.130;19.290;23.410;29.720;37.580;;
37-3012;Pesticide Handlers, Sprayers, and Applicators, Vegetation;;23.540;4,7;15,24;31.690;0,9;9,68;11,86;14,42;17,83;21,97;20.140;24.660;29.980;37.080;45.690;;
37-3013;Tree Trimmers and Pruners;;38.530;5,1;15,85;32.970;1,2;9,56;11,81;15,06;18,74;23,82;19.880;24.570;31.320;38.980;49.550;;
37-3019;Grounds Maintenance Workers, All Other;;14.430;3,9;14,07;29.270;2,2;8,10;9,02;12,07;17,34;25,45;16.850;18.760;25.100;36.070;52.930;;
39-0000;Personal Care and Service Occupations;major;3.619.250;0,4;11,84;24.620;0,2;7,91;8,62;9,96;13,08;18,26;16.440;17.930;20.730;27.200;37.980;;
39-1011;Gaming Supervisors;;23.080;2,8;23,82;49.540;1,0;14,95;18,67;23,47;28,50;33,97;31.100;38.830;48.820;59.270;70.650;;
39-1012;Slot Supervisors;;8.570;6,1;15,18;31.580;1,4;8,75;10,58;14,03;18,31;23,36;18.200;22.010;29.180;38.080;48.600;;
39-1021;First-Line Supervisors of Personal Service Workers;;136.520;1,0;18,50;38.480;0,4;10,59;13,11;16,94;22,35;28,90;22.030;27.270;35.230;46.490;60.100;;
39-2011;Animal Trainers;;10.530;6,7;14,67;30.510;2,0;8,35;9,41;12,49;17,70;24,09;17.370;19.580;25.980;36.810;50.100;;
39-2021;Nonfarm Animal Caretakers;;144.240;1,5;10,58;22.000;0,4;7,84;8,48;9,38;11,59;15,01;16.310;17.640;19.510;24.100;31.210;;
39-3011;Gaming Dealers;;88.370;2,6;10,54;21.930;1,2;7,72;8,24;8,87;10,78;17,16;16.060;17.140;18.460;22.430;35.690;;
39-3012;Gaming and Sports Book Writers and Runners;;12.800;4,4;11,65;24.240;1,7;7,91;8,68;10,25;13,79;18,08;16.440;18.060;21.320;28.680;37.610;;
39-3019;Gaming Service Workers, All Other;;10.270;4,1;12,24;25.450;2,1;8,23;8,81;10,61;14,22;18,37;17.110;18.330;22.070;29.590;38.200;;
39-3021;Motion Picture Projectionists;;8.890;4,5;10,67;22.200;1,2;7,90;8,59;9,78;11,63;14,36;16.430;17.880;20.330;24.180;29.870;;
39-3031;Ushers, Lobby Attendants, and Ticket Takers;;105.560;3,2;9,69;20.160;0,7;7,75;8,29;8,95;10,31;13,33;16.110;17.240;18.610;21.450;27.720;;
39-3091;Amusement and Recreation Attendants;;253.110;1,4;9,60;19.960;0,4;7,75;8,29;8,97;10,28;12,73;16.110;17.240;18.650;21.390;26.480;;
39-3092;Costume Attendants;;5.460;5,9;19,52;40.600;6,6;8,69;10,22;15,77;24,91;33,84;18.080;21.260;32.810;51.810;70.380;;
39-3093;Locker Room, Coatroom, and Dressing Room Attendants;;18.410;3,7;10,35;21.520;0,8;7,87;8,49;9,26;11,46;14,54;16.380;17.660;19.250;23.840;30.250;;
39-3099;Entertainment Attendants and Related Workers, All Other;;22.500;4,2;11,51;23.940;1,7;7,97;8,74;10,17;12,46;17,70;16.580;18.180;21.160;25.920;36.820;;
39-4011;Embalmers;;6.360;5,6;21,66;45.060;1,8;12,98;16,61;21,06;26,11;30,97;27.010;34.540;43.800;54.300;64.410;;
39-4021;Funeral Attendants;;30.940;2,4;11,83;24.600;0,9;8,08;9,08;10,94;13,65;17,10;16.800;18.890;22.750;28.400;35.570;;
39-4831;Funeral Service Managers, Directors, Morticians, and Undertakers;;29.760;2,0;29,55;61.460;1,7;14,18;18,85;25,38;34,31;46,73;29.490;39.200;52.790;71.360;97.200;;
39-5011;Barbers;;10.430;10,1;13,49;28.050;3,6;8,15;9,32;11,63;16,07;21,83;16.960;19.380;24.190;33.420;45.410;;
39-5012;Hairdressers, Hairstylists, and Cosmetologists;;357.030;1,1;12,72;26.460;0,7;8,04;8,86;10,85;14,42;19,95;16.710;18.420;22.570;30.000;41.490;;
39-5091;Makeup Artists, Theatrical and Performance;;2.040;12,9;30,63;63.710;6,9;9,85;13,34;25,52;42,57;57,72;20.490;27.740;53.090;88.550;120.050;;
39-5092;Manicurists and Pedicurists;;56.270;5,0;10,46;21.760;1,1;8,02;8,56;9,35;11,50;14,42;16.670;17.810;19.440;23.920;29.990;;
39-5093;Shampooers;;13.240;5,4;9,20;19.130;1,1;7,70;8,22;8,86;9,60;11,48;16.020;17.100;18.420;19.970;23.870;;
39-5094;Skincare Specialists;;31.450;4,3;15,42;32.080;1,5;8,47;10,01;14,03;19,15;24,57;17.620;20.820;29.190;39.840;51.110;;
39-6011;Baggage Porters and Bellhops;;44.130;3,3;11,49;23.910;1,8;7,93;8,63;10,04;13,20;17,67;16.490;17.960;20.880;27.450;36.750;;
39-6012;Concierges;;22.650;3,4;13,96;29.030;1,3;8,70;10,40;13,15;16,94;21,05;18.100;21.640;27.350;35.230;43.790;;
39-7011;Tour Guides and Escorts;;30.730;3,3;12,82;26.660;1,1;8,17;9,12;11,36;15,05;19,58;16.990;18.980;23.620;31.310;40.740;;
39-7012;Travel Guides;;4.110;11,0;15,91;33.090;3,1;8,60;10,08;14,74;19,85;26,04;17.890;20.970;30.670;41.290;54.170;;
39-9011;Childcare Workers;;631.240;1,0;10,25;21.320;0,6;7,80;8,43;9,34;11,51;14,19;16.220;17.530;19.430;23.950;29.510;;
39-9021;Personal Care Aides;;820.600;1,1;9,88;20.560;0,3;7,81;8,46;9,49;10,99;12,78;16.240;17.590;19.730;22.850;26.590;;
39-9031;Fitness Trainers and Aerobics Instructors;;231.500;1,3;17,38;36.150;0,9;8,33;9,50;14,92;22,18;31,34;17.340;19.750;31.030;46.120;65.180;;
39-9032;Recreation Workers;;301.840;0,9;12,18;25.330;0,4;8,07;8,85;10,64;14,05;18,56;16.780;18.410;22.130;29.230;38.600;;
39-9041;Residential Advisors;;76.450;2,1;12,72;26.460;0,6;8,29;9,54;11,80;14,69;18,61;17.240;19.830;24.540;30.550;38.700;;
39-9099;Personal Care and Service Workers, All Other;;70.170;3,0;11,10;23.100;1,0;8,01;8,72;9,84;11,97;16,77;16.670;18.140;20.470;24.890;34.890;;
41-0000;Sales and Related Occupations;major;13.646.450;0,2;18,04;37.520;0,2;8,17;9,04;11,94;20,67;35,13;16.990;18.800;24.840;42.990;73.070;;
41-1011;First-Line Supervisors of Retail Sales Workers;;1.197.390;0,4;19,53;40.630;0,2;11,20;13,71;17,54;22,58;29,52;23.300;28.510;36.480;46.970;61.400;;
41-1012;First-Line Supervisors of Non-Retail Sales Workers;;235.630;0,7;39,62;82.400;0,4;17,85;24,22;33,91;48,28;68,98;37.120;50.370;70.520;100.410;143.480;;
41-2011;Cashiers;;3.314.870;0,4;9,73;20.230;0,3;7,80;8,34;9,05;10,50;12,94;16.230;17.340;18.820;21.850;26.920;;
41-2012;Gaming Change Persons and Booth Cashiers;;20.970;7,4;12,29;25.560;1,1;8,44;9,53;11,75;14,39;17,24;17.550;19.810;24.450;29.940;35.850;;
41-2021;Counter and Rental Clerks;;420.070;1,0;12,75;26.520;0,4;8,16;8,96;10,93;14,84;20,33;16.970;18.630;22.740;30.860;42.280;;
41-2022;Parts Salespersons;;208.800;1,0;15,38;32.000;0,4;8,88;10,81;14,11;18,61;23,49;18.470;22.480;29.350;38.710;48.850;;
41-2031;Retail Salespersons;;4.270.550;0,3;12,08;25.130;0,2;8,00;8,72;10,10;13,36;18,51;16.640;18.130;21.010;27.780;38.510;;
41-3011;Advertising Sales Agents;;144.760;1,6;26,65;55.430;0,9;10,80;14,78;21,76;33,13;47,19;22.460;30.750;45.250;68.900;98.160;;
41-3021;Insurance Sales Agents;;321.780;1,0;30,28;62.970;0,9;12,46;16,27;22,81;34,85;55,43;25.910;33.850;47.450;72.490;115.300;;
41-3031;Securities, Commodities, and Financial Services Sales Agents;;307.020;1,3;47,50;98.810;1,0;15,44;20,16;34,64;63,48;#;32.120;41.940;72.060;132.040;#;;
41-3041;Travel Agents;;67.490;1,9;17,18;35.740;0,8;9,43;12,39;16,31;20,90;26,27;19.620;25.760;33.930;43.480;54.640;;
41-3099;Sales Representatives, Services, All Other;;596.480;1,3;29,01;60.340;0,5;12,19;16,75;24,34;35,57;51,58;25.360;34.850;50.630;73.980;107.280;;
41-4011;Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products;;375.500;1,2;41,23;85.750;0,6;18,52;25,30;35,94;51,09;70,38;38.520;52.630;74.750;106.270;146.380;;
41-4012;Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products;;1.390.480;0,5;30,54;63.520;0,3;13,10;18,09;25,74;36,95;53,21;27.250;37.630;53.540;76.850;110.680;;
41-9011;Demonstrators and Product Promoters;;72.620;3,2;13,66;28.410;1,1;8,57;9,82;11,43;15,60;21,44;17.830;20.420;23.770;32.450;44.590;;
41-9012;Models;;2.760;33,8;13,38;27.830;11,6;7,68;8,19;8,97;16,07;21,08;15.960;17.030;18.670;33.420;43.840;;
41-9021;Real Estate Brokers;;38.200;3,3;40,31;83.830;3,0;12,58;17,39;28,53;49,53;#;26.170;36.170;59.340;103.020;#;;
41-9022;Real Estate Sales Agents;;158.340;1,5;24,60;51.170;1,3;9,71;13,08;18,79;29,79;44,64;20.200;27.200;39.070;61.960;92.860;;
41-9031;Sales Engineers;;65.580;2,1;46,79;97.320;0,7;25,90;33,04;42,95;56,35;71,78;53.860;68.720;89.330;117.220;149.300;;
41-9041;Telemarketers;;258.060;2,0;12,46;25.920;0,7;8,09;8,95;10,83;14,39;18,96;16.840;18.610;22.520;29.930;39.440;;
41-9091;Door-to-Door Sales Workers, News and Street Vendors, and Related Workers;;6.910;8,4;13,27;27.600;2,4;8,22;8,98;10,66;15,03;21,74;17.110;18.680;22.160;31.260;45.210;;
41-9799;Sales and Related Workers, All Other*;;172.170;1,5;19,19;39.920;1,0;8,63;10,45;15,58;23,92;34,67;17.960;21.730;32.400;49.750;72.100;;
43-0000;Office and Administrative Support Occupations;major;21.384.330;0,2;16,40;34.120;0,1;9,13;11,43;15,02;20,00;25,90;18.980;23.760;31.250;41.590;53.880;;
43-1011;First-Line Supervisors of Office and Administrative Support Workers;;1.364.720;0,3;25,16;52.330;0,1;14,56;18,30;23,47;30,33;37,70;30.290;38.060;48.810;63.080;78.420;;
43-2011;Switchboard Operators, Including Answering Service;;132.680;1,2;12,84;26.710;0,3;8,72;10,10;12,18;14,77;18,03;18.130;21.000;25.320;30.730;37.510;;
43-2021;Telephone Operators;;14.890;7,1;16,48;34.270;1,3;9,69;12,23;15,74;20,53;25,20;20.150;25.430;32.730;42.710;52.420;;
43-2099;Communications Equipment Operators, All Other;;2.580;4,5;19,62;40.800;1,2;12,14;14,97;18,57;23,22;28,38;25.250;31.140;38.620;48.300;59.040;;
43-3011;Bill and Account Collectors;;390.800;1,1;16,24;33.770;0,4;10,35;12,54;15,35;18,66;23,05;21.540;26.080;31.920;38.810;47.940;;
43-3021;Billing and Posting Clerks;;485.820;0,7;16,31;33.920;0,2;10,91;13,00;15,81;18,70;22,57;22.690;27.050;32.880;38.890;46.950;;
43-3031;Bookkeeping, Accounting, and Auditing Clerks;;1.643.470;0,4;17,37;36.120;0,1;10,31;13,18;16,70;20,88;25,60;21.450;27.400;34.740;43.440;53.250;;
43-3041;Gaming Cage Workers;;15.690;3,7;12,82;26.670;0,7;8,84;10,21;12,30;14,76;18,05;18.380;21.230;25.580;30.700;37.530;;
43-3051;Payroll and Timekeeping Clerks;;176.320;1,0;18,31;38.080;0,3;11,56;14,47;17,87;21,86;26,24;24.050;30.100;37.160;45.470;54.580;;
43-3061;Procurement Clerks;;70.540;0,9;18,24;37.940;0,3;11,75;14,61;18,10;21,78;25,21;24.440;30.380;37.640;45.310;52.430;;
43-3071;Tellers;;544.150;0,6;12,27;25.510;0,2;9,30;10,31;11,82;13,94;16,30;19.350;21.450;24.590;28.980;33.900;;
43-4011;Brokerage Clerks;;60.720;2,5;21,06;43.800;0,9;13,40;16,21;20,08;24,84;29,79;27.870;33.710;41.760;51.660;61.970;;
43-4021;Correspondence Clerks;;8.680;5,3;17,04;35.450;0,9;11,70;13,69;16,51;19,47;23,01;24.330;28.480;34.330;40.490;47.870;;
43-4031;Court, Municipal, and License Clerks;;121.290;0,9;17,50;36.390;0,5;10,84;13,15;16,49;20,74;25,72;22.540;27.360;34.300;43.130;53.500;;
43-4041;Credit Authorizers, Checkers, and Clerks;;51.240;5,2;17,21;35.790;0,8;11,13;13,09;16,13;20,43;25,39;23.160;27.220;33.560;42.500;52.810;;
43-4051;Customer Service Representatives;;2.212.820;0,5;15,92;33.120;0,2;9,44;11,64;14,72;18,75;23,94;19.620;24.220;30.610;39.010;49.800;;
43-4061;Eligibility Interviewers, Government Programs;;120.610;0,6;19,95;41.490;0,4;13,49;16,24;19,74;23,23;27,04;28.050;33.780;41.060;48.320;56.250;;
43-4071;File Clerks;;165.250;1,2;13,20;27.460;0,4;8,53;9,88;12,32;15,57;19,54;17.730;20.550;25.630;32.380;40.640;;
43-4081;Hotel, Motel, and Resort Desk Clerks;;224.430;0,9;10,46;21.760;0,4;7,89;8,57;9,68;11,56;14,36;16.420;17.830;20.130;24.040;29.860;;
43-4111;Interviewers, Except Eligibility and Loan;;200.150;1,4;14,91;31.010;0,5;9,38;11,52;14,21;17,64;21,70;19.520;23.950;29.560;36.700;45.140;;
43-4121;Library Assistants, Clerical;;109.440;1,7;12,30;25.570;0,6;8,17;9,08;11,27;14,65;18,28;16.990;18.890;23.440;30.470;38.020;;
43-4131;Loan Interviewers and Clerks;;186.240;1,9;17,21;35.810;0,4;11,06;13,47;16,74;20,56;23,98;23.000;28.010;34.820;42.770;49.880;;
43-4141;New Accounts Clerks;;60.830;2,2;15,56;32.360;0,5;11,19;12,78;14,92;17,79;21,27;23.270;26.590;31.030;37.010;44.240;;
43-4151;Order Clerks;;215.390;1,3;14,76;30.690;0,4;8,81;10,71;13,91;17,86;22,30;18.320;22.280;28.940;37.150;46.380;;
43-4161;Human Resources Assistants, Except Payroll and Timekeeping;;145.780;0,6;18,43;38.330;0,2;11,98;14,68;17,91;21,77;26,04;24.910;30.540;37.250;45.280;54.170;;
43-4171;Receptionists and Information Clerks;;973.800;0,5;12,85;26.730;0,2;8,60;10,04;12,35;14,87;18,03;17.900;20.880;25.690;30.930;37.500;;
43-4181;Reservation and Transportation Ticket Agents and Travel Clerks;;126.790;4,6;16,19;33.670;0,9;9,73;11,48;16,01;20,77;22,71;20.230;23.880;33.300;43.200;47.240;;
43-4199;Information and Record Clerks, All Other;;192.910;1,8;18,35;38.180;0,3;11,41;14,35;18,16;21,85;25,66;23.730;29.850;37.780;45.440;53.370;;
43-5011;Cargo and Freight Agents;;80.570;2,4;19,56;40.680;0,8;11,22;14,24;18,37;23,42;28,83;23.340;29.620;38.210;48.720;59.960;;
43-5021;Couriers and Messengers;;83.250;2,0;12,79;26.600;0,8;8,39;9,55;11,90;14,86;18,36;17.450;19.870;24.750;30.900;38.200;;
43-5031;Police, Fire, and Ambulance Dispatchers;;97.100;1,0;18,01;37.460;0,4;10,91;13,58;17,27;21,69;26,75;22.700;28.240;35.930;45.120;55.640;;
43-5032;Dispatchers, Except Police, Fire, and Ambulance;;182.310;1,3;18,23;37.910;0,5;10,15;12,92;16,92;22,10;28,44;21.120;26.880;35.200;45.970;59.160;;
43-5041;Meter Readers, Utilities;;40.630;2,1;18,17;37.800;0,6;10,39;12,97;17,02;22,39;28,47;21.610;26.980;35.400;46.580;59.220;;
43-5051;Postal Service Clerks;;65.040;0,2;25,41;52.860;0,3;23,87;25,52;25,53;26,09;26,56;49.640;53.090;53.100;54.260;55.230;;
43-5052;Postal Service Mail Carriers;;315.330;0,0;24,71;51.390;0,3;19,46;22,59;26,52;26,70;27,27;40.470;46.990;55.160;55.530;56.720;;
43-5053;Postal Service Mail Sorters, Processors, and Processing Machine Operators;;139.700;0,0;23,26;48.380;0,4;12,01;24,41;25,52;25,53;25,53;24.970;50.770;53.080;53.100;53.100;;
43-5061;Production, Planning, and Expediting Clerks;;272.910;0,8;21,59;44.900;0,2;12,30;15,77;20,72;26,35;32,56;25.590;32.790;43.100;54.810;67.730;;
43-5071;Shipping, Receiving, and Traffic Clerks;;687.940;0,7;14,65;30.480;0,2;9,25;11,10;13,84;17,43;21,56;19.230;23.100;28.790;36.250;44.840;;
