occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
39-6032;Transportation attendants, except flight attendants and baggage porters;;         20690;       3.8;         10.60;         22040;           1.5;          7.32;          8.22;          9.76;         12.16;         15.39;         15220;         17100;         20310;         25290;         32000;;
39-9011;Child care workers;;        576680;       1.1;          9.46;         19670;           0.7;          6.70;          7.48;          8.82;         10.97;         13.56;         13930;         15560;         18350;         22810;         28210;;
39-9021;Personal and home care aides;;        595350;       1.2;          9.11;         18940;           0.4;          6.34;          7.41;          8.89;         10.62;         12.01;         13190;         15420;         18480;         22080;         24980;;
39-9031;Fitness trainers and aerobics instructors;;        219990;       1.4;         15.86;         32990;           0.8;          7.48;          9.06;         13.31;         20.49;         28.36;         15550;         18850;         27680;         42610;         58990;;
39-9032;Recreation workers;;        278070;       1.3;         11.44;         23790;           0.4;          7.20;          8.21;         10.20;         13.44;         17.66;         14980;         17070;         21220;         27960;         36730;;
39-9041;Residential advisors;;         51630;       2.4;         12.00;         24960;           0.8;          7.48;          8.90;         11.08;         14.32;         18.10;         15560;         18510;         23050;         29790;         37640;;
39-9099;Personal care and service workers, all other;;         64210;       3.0;         10.72;         22300;           1.6;          6.90;          7.64;          9.22;         12.01;         16.63;         14350;         15890;         19180;         24970;         34580;;
41-0000;Sales and related occupations;major;      14332020;       0.2;         16.94;         35240;           0.2;          7.17;          8.34;         11.41;         19.70;         33.66;         14910;         17340;         23740;         40980;         70000;;
41-1011;First-line supervisors/managers of retail sales workers;;       1156540;       0.3;         18.85;         39210;           0.2;         10.46;         12.96;         16.57;         21.78;         29.11;         21760;         26950;         34470;         45300;         60550;;
41-1012;First-line supervisors/managers of non-retail sales workers;;        280770;       0.7;         37.58;         78170;           0.4;         17.36;         24.34;         32.22;         46.27;         64.38;         36120;         50620;         67020;         96240;        133910;;
41-2011;Cashiers;;       3545330;       0.3;          8.84;         18380;           0.2;          6.58;          7.25;          8.25;          9.55;         11.83;         13680;         15080;         17160;         19860;         24600;;
41-2012;Gaming change persons and booth cashiers;;         24640;       3.1;         10.55;         21940;           1.0;          7.25;          8.31;         10.04;         12.44;         14.95;         15070;         17280;         20890;         25880;         31100;;
41-2021;Counter and rental clerks;;        462040;       0.9;         11.47;         23850;           0.3;          6.92;          7.80;          9.65;         13.42;         18.57;         14400;         16230;         20070;         27900;         38620;;
41-2022;Parts salespersons;;        230480;       1.0;         14.68;         30540;           0.4;          8.32;         10.35;         13.52;         17.88;         22.97;         17310;         21520;         28130;         37200;         47780;;
41-2031;Retail salespersons;;       4429060;       0.3;         11.79;         24530;           0.2;          7.11;          8.02;          9.69;         13.12;         18.84;         14780;         16680;         20150;         27280;         39190;;
41-3011;Advertising sales agents;;        161440;       1.6;         25.14;         52290;           0.8;         10.77;         14.50;         20.59;         30.48;         44.62;         22390;         30160;         42820;         63410;         92800;;
41-3021;Insurance sales agents;;        321920;       1.1;         28.16;         58580;           0.8;         12.13;         15.50;         21.21;         32.46;         54.42;         25230;         32240;         44110;         67510;        113190;;
41-3031;Securities, commodities, and financial services sales agents;;        268480;       1.5;         43.49;         90470;           0.9;         14.85;         20.36;         32.90;         58.78;#;         30890;         42350;         68430;        122260;#;;
41-3041;Travel agents;;         85580;       2.2;         15.48;         32190;           1.0;          8.77;         11.29;         14.49;         18.22;         22.91;         18250;         23480;         30130;         37890;         47650;;
41-3099;Sales representatives, services, all other;;        556430;       0.9;         27.64;         57480;           0.5;         11.85;         16.14;         23.34;         34.20;         48.68;         24650;         33570;         48550;         71130;        101260;;
41-4011;Sales representatives, wholesale and manufacturing, technical and scientific products;;        403320;       1.3;         36.76;         76460;           0.5;         16.87;         23.05;         32.82;         46.00;         61.80;         35090;         47950;         68270;         95670;        128550;;
41-4012;Sales representatives, wholesale and manufacturing, except technical and scientific products;;       1505930;       0.5;         28.94;         60190;           0.3;         12.74;         17.35;         24.40;         35.42;         49.96;         26490;         36100;         50750;         73670;        103910;;
41-9011;Demonstrators and product promoters;;         83270;       3.1;         12.77;         26570;           1.1;          7.91;          8.87;         10.85;         14.41;         19.73;         16440;         18450;         22570;         29960;         41030;;
41-9012;Models;;          2060;      14.6;         12.04;         25040;           3.3;          7.80;          9.00;         10.83;         13.73;         17.57;         16220;         18720;         22530;         28560;         36550;;
41-9021;Real estate brokers;;         49270;       2.9;         38.36;         79800;           2.2;         12.50;         18.03;         28.30;         48.35;#;         25990;         37500;         58860;        100570;#;;
41-9022;Real estate sales agents;;        172030;       1.7;         26.49;         55090;           1.9;         10.06;         13.32;         19.52;         31.27;         51.34;         20930;         27700;         40600;         65040;        106790;;
41-9031;Sales engineers;;         75940;       2.4;         41.51;         86350;           0.9;         23.21;         29.67;         38.59;         50.12;         63.36;         48290;         61710;         80270;        104240;        131780;;
41-9041;Telemarketers;;        354000;       1.9;         11.75;         24430;           0.6;          7.34;          8.39;         10.28;         13.52;         18.46;         15260;         17450;         21390;         28110;         38390;;
41-9091;Door-to-door sales workers, news and street vendors, and related workers;;         11600;       7.2;         12.59;         26190;           3.9;          7.03;          7.58;          9.33;         14.37;         21.74;         14620;         15760;         19400;         29890;         45220;;
41-9099;Sales and related workers, all other;;        151890;       1.9;         20.13;         41870;           0.9;          8.40;         11.55;         16.80;         24.27;         35.60;         17480;         24030;         34940;         50490;         74040;;
43-0000;Office and administrative support occupations;major;      23270810;       0.1;         15.00;         31200;           0.1;          8.39;         10.61;         13.91;         18.28;         23.19;         17460;         22070;         28920;         38030;         48240;;
43-1011;First-line supervisors/managers of office and administrative support workers;;       1378240;       0.3;         22.89;         47620;           0.1;         13.07;         16.61;         21.47;         27.74;         35.09;         27190;         34540;         44650;         57700;         73000;;
43-2011;Switchboard operators, including answering service;;        160200;       1.0;         11.76;         24460;           0.3;          7.97;          9.42;         11.28;         13.78;         16.40;         16580;         19600;         23460;         28670;         34110;;
43-2021;Telephone operators;;         23840;       3.6;         15.72;         32690;           1.7;          8.17;         10.38;         15.18;         21.21;         23.54;         16990;         21590;         31570;         44120;         48970;;
43-2099;Communications equipment operators, all other;;          3830;      12.7;         17.06;         35470;           4.5;          8.26;         11.33;         16.23;         21.09;         26.62;         17170;         23560;         33760;         43870;         55360;;
43-3011;Bill and account collectors;;        409570;       1.2;         15.21;         31630;           0.3;          9.92;         11.84;         14.42;         17.71;         21.76;         20630;         24630;         29990;         36840;         45260;;
43-3021;Billing and posting clerks and machine operators;;        515060;       0.7;         14.94;         31080;           0.2;         10.06;         12.06;         14.41;         17.45;         20.75;         20930;         25080;         29970;         36300;         43160;;
43-3031;Bookkeeping, accounting, and auditing clerks;;       1858500;       0.3;         15.76;         32780;           0.1;          9.77;         12.25;         15.17;         18.78;         22.87;         20310;         25470;         31560;         39070;         47580;;
43-3041;Gaming cage workers;;         17120;       4.6;         11.83;         24610;           0.7;          8.35;          9.65;         11.30;         13.84;         16.23;         17370;         20060;         23510;         28780;         33750;;
43-3051;Payroll and timekeeping clerks;;        201940;       1.6;         16.59;         34500;           0.2;         10.79;         13.26;         16.26;         19.58;         23.18;         22450;         27570;         33810;         40730;         48200;;
43-3061;Procurement clerks;;         77180;       1.2;         16.62;         34570;           0.2;         10.61;         13.16;         16.40;         19.91;         23.23;         22070;         27370;         34120;         41420;         48310;;
43-3071;Tellers;;        607960;       0.6;         11.36;         23620;           0.2;          8.34;          9.61;         11.02;         12.87;         15.00;         17360;         19980;         22920;         26770;         31200;;
43-4011;Brokerage clerks;;         71170;       3.7;         19.23;         39990;           0.7;         12.36;         14.65;         17.96;         22.65;         28.02;         25710;         30470;         37360;         47100;         58290;;
43-4021;Correspondence clerks;;         15550;       3.5;         14.71;         30600;           0.9;          9.79;         11.62;         14.18;         17.49;         21.07;         20350;         24170;         29500;         36370;         43820;;
43-4031;Court, municipal, and license clerks;;        109080;       1.6;         16.44;         34190;           0.6;         10.12;         12.50;         15.54;         19.35;         24.10;         21050;         26000;         32330;         40240;         50120;;
43-4041;Credit authorizers, checkers, and clerks;;         67480;       4.6;         15.00;         31200;           1.3;          8.58;         10.74;         14.25;         18.12;         22.49;         17850;         22340;         29640;         37680;         46770;;
43-4051;Customer service representatives;;       2193430;       0.6;         14.93;         31040;           0.2;          8.89;         11.00;         13.96;         17.82;         22.70;         18490;         22890;         29040;         37070;         47220;;
43-4061;Eligibility interviewers, government programs;;        107220;       1.1;         18.86;         39240;           0.6;         12.70;         15.05;         18.80;         22.61;         25.26;         26410;         31300;         39110;         47020;         52540;;
43-4071;File clerks;;        214590;       1.1;         11.76;         24450;           0.3;          7.61;          8.98;         11.06;         13.87;         17.30;         15830;         18680;         23010;         28850;         35980;;
43-4081;Hotel, motel, and resort desk clerks;;        223210;       0.7;          9.66;         20100;           0.6;          6.96;          7.92;          9.11;         11.00;         13.41;         14480;         16460;         18950;         22870;         27890;;
43-4111;Interviewers, except eligibility and loan;;        227220;       1.5;         13.55;         28190;           0.5;          8.63;         10.55;         13.14;         15.86;         19.23;         17960;         21940;         27320;         32980;         39990;;
43-4121;Library assistants, clerical;;        112300;       1.5;         11.42;         23750;           0.5;          7.16;          8.30;         10.71;         13.88;         17.29;         14890;         17270;         22270;         28880;         35950;;
43-4131;Loan interviewers and clerks;;        239810;       1.3;         15.97;         33220;           0.4;         10.13;         12.40;         15.23;         18.96;         23.05;         21070;         25780;         31680;         39440;         47940;;
43-4141;New accounts clerks;;         88880;       1.6;         14.64;         30450;           0.4;         10.38;         12.13;         14.24;         16.97;         19.40;         21580;         25230;         29610;         35300;         40350;;
43-4151;Order clerks;;        255670;       1.1;         13.71;         28510;           0.4;          8.36;         10.12;         12.94;         16.37;         20.68;         17390;         21050;         26920;         34040;         43020;;
43-4161;Human resources assistants, except payroll and timekeeping;;        161970;       0.9;         17.31;         36000;           0.3;         11.42;         13.72;         16.81;         20.36;         24.22;         23750;         28540;         34970;         42340;         50380;;
43-4171;Receptionists and information clerks;;       1100790;       0.5;         11.82;         24580;           0.2;          7.83;          9.38;         11.40;         13.97;         16.57;         16290;         19510;         23710;         29050;         34470;;
43-4181;Reservation and transportation ticket agents and travel clerks;;        167390;       2.4;         14.94;         31080;           1.1;          8.80;         10.73;         14.34;         19.02;         22.44;         18290;         22330;         29820;         39560;         46670;;
43-4199;All other information and record clerks;;        233180;       1.1;         16.15;         33580;           0.3;          9.72;         12.10;         15.44;         19.45;         23.45;         20220;         25180;         32110;         40460;         48780;;
43-5011;Cargo and freight agents;;         81380;       2.5;         18.64;         38760;           0.9;         10.92;         13.70;         17.82;         22.70;         27.67;         22720;         28490;         37060;         47220;         57550;;
43-5021;Couriers and messengers;;        100820;       1.9;         11.54;         24000;           0.6;          7.53;          8.71;         10.75;         13.48;         16.89;         15660;         18110;         22360;         28030;         35120;;
43-5031;Police, fire, and ambulance dispatchers;;         93670;       1.0;         16.38;         34060;           0.4;         10.06;         12.60;         15.70;         19.49;         23.75;         20910;         26200;         32660;         40530;         49400;;
43-5032;Dispatchers, except police, fire, and ambulance;;        190190;       0.9;         17.07;         35500;           0.5;          9.81;         12.42;         15.93;         20.75;         26.14;         20410;         25820;         33140;         43170;         54360;;
43-5041;Meter readers, utilities;;         46220;       2.3;         16.12;         33520;           0.7;          9.37;         11.84;         15.29;         19.62;         24.85;         19490;         24630;         31810;         40800;         51680;;
43-5051;Postal service clerks;;         79500;       0.1;         21.29;         44290;           0.3;         19.38;         20.23;         21.66;         23.09;         23.94;         40300;         42080;         45050;         48020;         49800;;
43-5052;Postal service mail carriers;;        348070;       0.0;         21.17;         44030;           0.3;         16.82;         19.43;         21.39;         23.36;         24.82;         34990;         40410;         44500;         48590;         51620;;
43-5053;Postal service mail sorters, processors, and processing machine operators;;        201430;       0.0;         19.66;         40890;           0.4;         12.55;         19.26;         21.01;         22.77;         23.82;         26100;         40050;         43700;         47350;         49540;;
43-5061;Production, planning, and expediting clerks;;        283930;       0.9;         19.74;         41050;           0.3;         11.79;         14.70;         19.08;         23.86;         29.23;         24520;         30570;         39690;         49620;         60800;;
43-5071;Shipping, receiving, and traffic clerks;;        755790;       0.6;         13.66;         28410;           0.2;          8.36;         10.24;         12.98;         16.28;         20.17;         17390;         21300;         26990;         33870;         41950;;
43-5081;Stock clerks and order fillers;;       1817650;       0.4;         10.93;         22720;           0.2;          7.25;          8.18;          9.85;         12.69;         16.44;         15080;         17020;         20490;         26400;         34190;;
43-5111;Weighers, measurers, checkers, and samplers, recordkeeping;;         76000;       2.3;         13.37;         27810;           0.5;          8.31;          9.95;         12.56;         15.95;         19.63;         17270;         20690;         26120;         33180;         40820;;
43-6011;Executive secretaries and administrative assistants;;       1517410;       0.4;         19.57;         40700;           0.2;         12.53;         15.03;         18.58;         23.14;         28.49;         26060;         31250;         38640;         48140;         59260;;
43-6012;Legal secretaries;;        266180;       1.1;         19.50;         40550;           0.4;         11.72;         14.43;         18.66;         23.96;         29.23;         24380;         30010;         38810;         49830;         60800;;
43-6013;Medical secretaries;;        424670;       0.8;         14.45;         30050;           0.3;          9.74;         11.47;         13.92;         16.93;         20.13;         20260;         23850;         28950;         35210;         41860;;
43-6014;Secretaries, except legal, medical, and executive;;       1832490;       0.4;         14.04;         29190;           0.2;          8.62;         10.79;         13.57;         16.87;         20.36;         17920;         22440;         28220;         35090;         42350;;
43-9011;Computer operators;;        117380;       1.4;         17.34;         36080;           0.4;         10.27;         12.90;         16.64;         21.28;         25.51;         21350;         26820;         34610;         44270;         53060;;
43-9021;Data entry keyers;;        286540;       1.2;         12.67;         26350;           0.3;          8.41;         10.12;         12.20;         14.69;         17.83;         17500;         21050;         25370;         30550;         37090;;
43-9022;Word processors and typists;;        139420;       1.3;         15.18;         31580;           0.5;         10.06;         12.06;         14.61;         17.87;         21.53;         20920;         25080;         30380;         37170;         44780;;
43-9031;Desktop publishers;;         29320;       3.8;         18.02;         37470;           0.9;         10.08;         13.12;         17.07;         22.19;         27.38;         20960;         27290;         35510;         46160;         56950;;
43-9041;Insurance claims and policy processing clerks;;        232700;       1.5;         16.24;         33780;           0.4;         10.55;         12.70;         15.41;         18.90;         23.20;         21950;         26410;         32040;         39310;         48260;;
43-9051;Mail clerks and mail machine operators, except postal service;;        138990;       1.5;         12.32;         25630;           0.6;          7.86;          9.49;         11.73;         14.57;         17.89;         16360;         19730;         24410;         30310;         37210;;
43-9061;Office clerks, general;;       2980350;       0.4;         12.48;         25960;           0.2;          7.45;          9.17;         11.76;         14.96;         18.65;         15490;         19070;         24460;         31110;         38780;;
43-9071;Office machine operators, except computer;;         87240;       2.8;         12.85;         26730;           0.5;          8.42;          9.95;         12.13;         15.10;         18.49;         17510;         20700;         25230;         31400;         38460;;
43-9081;Proofreaders and copy markers;;         15650;       4.6;         14.87;         30930;           1.5;          8.05;         10.38;         13.90;         18.60;         23.00;         16730;         21590;         28920;         38690;         47840;;
43-9111;Statistical assistants;;         19210;       2.4;         16.45;         34220;           1.5;          9.83;         12.31;         15.64;         19.82;         24.34;         20440;         25610;         32540;         41220;         50620;;
43-9199;Office and administrative support workers, all other;;        266220;       1.7;         14.75;         30680;           0.7;          8.02;         10.25;         13.70;         17.96;         22.80;         16680;         21320;         28500;         37360;         47420;;
45-0000;Farming, fishing, and forestry occupations;major;        448000;       1.0;         10.89;         22640;           0.5;          7.37;          7.74;          8.94;         12.27;         17.76;         15330;         16100;         18590;         25520;         36930;;
45-1011;First-line supervisors/managers of farming, fishing, and forestry workers;;         20860;       3.2;         19.75;         41080;           1.1;          9.88;         13.38;         18.52;         24.62;         31.61;         20540;         27840;         38510;         51220;         65750;;
45-1012;Farm labor contractors;;          1450;      12.7;         15.95;         33180;           7.0;          7.02;          9.28;         14.39;         19.35;         25.84;         14610;         19310;         29920;         40240;         53740;;
45-2011;Agricultural inspectors;;         14510;       2.1;         19.15;         39830;           0.5;         11.86;         14.89;         19.13;         23.12;         27.23;         24660;         30970;         39780;         48100;         56640;;
45-2021;Animal breeders;;          2320;      11.5;         15.56;         32370;           3.5;          8.42;         10.05;         12.78;         19.07;         25.99;         17510;         20900;         26580;         39660;         54050;;
45-2041;Graders and sorters, agricultural products;;         40770;       2.9;          9.42;         19590;           0.9;          6.90;          7.61;          8.64;         10.42;         13.02;         14350;         15830;         17980;         21680;         27070;;
45-2091;Agricultural equipment operators;;         22490;       3.6;         11.13;         23140;           1.2;          7.39;          8.39;         10.18;         13.05;         16.28;         15370;         17450;         21180;         27150;         33870;;
45-2092;Farmworkers and laborers, crop, nursery, and greenhouse;;        239380;       1.2;          8.82;         18350;           0.5;          7.34;          7.62;          8.19;          9.17;         11.44;         15260;         15860;         17020;         19070;         23790;;
45-2093;Farmworkers, farm and ranch animals;;         43120;       6.4;         10.51;         21860;           1.1;          6.86;          7.88;          9.78;         12.24;         15.38;         14260;         16390;         20350;         25470;         31990;;
45-2099;Agricultural workers, all other;;          7960;       5.0;         13.16;         27370;           1.8;          7.66;          9.18;         12.45;         15.48;         20.25;         15930;         19100;         25890;         32210;         42120;;
45-3011;Fishers and related fishing workers;;           960;      25.0;         13.59;         28280;           2.8;          7.50;         10.20;         13.43;         15.59;         21.17;         15590;         21220;         27930;         32430;         44030;;
45-4011;Forest and conservation workers;;          8770;       3.0;         11.62;         24160;           1.2;          7.42;          8.21;          9.86;         13.64;         18.98;         15430;         17080;         20510;         28380;         39490;;
45-4021;Fallers;;          7500;       6.8;         16.37;         34060;           3.1;          9.40;         11.38;         14.41;         18.43;         27.86;         19550;         23670;         29980;         38330;         57940;;
45-4022;Logging equipment operators;;         27700;       2.6;         15.35;         31920;           0.9;          9.96;         11.93;         14.83;         18.26;         22.00;         20710;         24820;         30850;         37990;         45770;;
45-4023;Log graders and scalers;;          4430;       6.3;         16.16;         33620;           2.1;          9.86;         12.51;         15.45;         18.89;         23.16;         20520;         26020;         32140;         39300;         48180;;
45-4029;Logging workers, all other;;          5740;       8.2;         15.48;         32210;           1.9;          9.30;         12.81;         15.52;         18.36;         21.60;         19340;         26650;         32290;         38190;         44920;;
47-0000;Construction and extraction occupations;major;       6708200;       0.3;         19.53;         40620;           0.2;         10.23;         13.04;         17.57;         24.40;         32.30;         21280;         27130;         36540;         50750;         67180;;
47-1011;First-line supervisors/managers of construction trades and extraction workers;;        577130;       0.5;         28.54;         59360;           0.2;         16.76;         20.88;         26.90;         34.63;         43.38;         34870;         43420;         55950;         72030;         90220;;
47-2011;Boilermakers;;         18650;       5.5;         24.72;         51420;           1.1;         15.82;         19.31;         24.38;         30.21;         35.57;         32910;         40170;         50700;         62840;         73980;;
47-2021;Brickmasons and blockmasons;;        116290;       1.9;         22.02;         45800;           0.7;         12.68;         16.20;         21.19;         27.21;         33.86;         26370;         33700;         44070;         56600;         70430;;
47-2022;Stonemasons;;         18760;       4.8;         18.98;         39470;           1.6;         10.88;         13.70;         17.76;         22.96;         29.99;         22630;         28500;         36950;         47760;         62370;;
47-2031;Carpenters;;        969670;       0.7;         19.84;         41260;           0.3;         11.24;         13.97;         18.11;         24.40;         31.70;         23370;         29060;         37660;         50750;         65940;;
47-2041;Carpet installers;;         34630;       4.2;         19.21;         39960;           1.6;          9.88;         12.43;         17.33;         24.50;         32.75;         20550;         25850;         36040;         50950;         68120;;
47-2042;Floor layers, except carpet, wood, and hard tiles;;         14070;       7.2;         18.74;         38980;           2.3;         10.10;         12.82;         16.88;         23.40;         31.21;         21020;         26670;         35120;         48660;         64930;;
47-2043;Floor sanders and finishers;;          8220;       7.3;         16.08;         33460;           2.2;         10.04;         12.19;         15.04;         18.96;         23.88;         20880;         25350;         31290;         39440;         49680;;
47-2044;Tile and marble setters;;         52790;       3.2;         19.62;         40810;           1.1;         10.52;         13.67;         18.61;         24.31;         30.87;         21890;         28440;         38720;         50570;         64210;;
47-2051;Cement masons and concrete finishers;;        213850;       1.4;         17.93;         37300;           0.5;         10.57;         12.92;         16.27;         21.64;         28.56;         21980;         26870;         33840;         45000;         59410;;
47-2053;Terrazzo workers and finishers;;          5920;       8.8;         18.17;         37790;           2.8;         11.07;         13.33;         16.54;         22.05;         28.94;         23030;         27730;         34390;         45870;         60200;;
47-2061;Construction laborers;;       1053060;       0.9;         14.88;         30950;           0.4;          8.37;         10.30;         13.13;         17.87;         24.88;         17410;         21420;         27310;         37170;         51750;;
47-2071;Paving, surfacing, and tamping equipment operators;;         63850;       2.4;         17.04;         35450;           0.8;         10.34;         12.44;         15.56;         20.30;         26.20;         21500;         25870;         32360;         42220;         54500;;
47-2072;Pile-driver operators;;          5050;       7.6;         24.80;         51580;           2.7;         13.67;         17.10;         22.86;         32.39;         38.98;         28430;         35580;         47550;         67380;         81080;;
47-2073;Operating engineers and other construction equipment operators;;        403620;       0.9;         20.22;         42060;           0.4;         11.94;         14.32;         18.33;         24.64;         32.03;         24840;         29790;         38130;         51240;         66610;;
47-2081;Drywall and ceiling tile installers;;        137570;       1.8;         18.94;         39400;           0.8;         11.29;         13.86;         17.56;         22.89;         29.52;         23480;         28830;         36520;         47620;         61390;;
47-2082;Tapers;;         37280;       2.6;         21.09;         43870;           1.0;         12.17;         15.07;         20.22;         26.54;         32.46;         25310;         31340;         42050;         55210;         67520;;
47-2111;Electricians;;        624560;       0.7;         23.12;         48100;           0.4;         13.14;         16.50;         21.53;         28.77;         36.54;         27330;         34320;         44780;         59840;         76000;;
47-2121;Glaziers;;         50800;       3.3;         18.60;         38680;           1.3;         10.42;         13.13;         16.94;         22.63;         30.75;         21670;         27310;         35230;         47070;         63950;;
47-2131;Insulation workers, floor, ceiling, and wall;;         29660;       4.4;         16.45;         34220;           1.5;          9.45;         11.63;         15.04;         19.25;         26.18;         19650;         24190;         31280;         40030;         54450;;
47-2132;Insulation workers, mechanical;;         29110;       4.4;         19.94;         41480;           1.8;         10.98;         13.65;         17.58;         24.38;         32.51;         22840;         28380;         36570;         50710;         67610;;
47-2141;Painters, construction and maintenance;;        260260;       0.9;         16.94;         35230;           0.5;         10.44;         12.73;         15.42;         19.90;         25.93;         21720;         26480;         32080;         41390;         53930;;
47-2142;Paperhangers;;          5970;       9.5;         18.67;         38820;           3.4;         11.05;         13.51;         16.62;         22.55;         31.64;         22980;         28100;         34580;         46900;         65810;;
47-2151;Pipelayers;;         56890;       2.0;         16.70;         34750;           0.7;         10.22;         12.22;         15.04;         19.98;         26.37;         21270;         25420;         31280;         41560;         54850;;
47-2152;Plumbers, pipefitters, and steamfitters;;        435010;       1.0;         22.76;         47350;           0.4;         12.77;         16.10;         21.20;         28.51;         36.09;         26550;         33490;         44090;         59290;         75070;;
47-2161;Plasterers and stucco masons;;         49310;       3.6;         18.84;         39190;           1.2;         11.38;         14.08;         17.52;         22.53;         28.76;         23670;         29290;         36430;         46860;         59820;;
47-2171;Reinforcing iron and rebar workers;;         28270;       5.3;         20.50;         42640;           1.7;         11.06;         13.75;         18.21;         26.18;         34.28;         23010;         28600;         37890;         54450;         71300;;
47-2181;Roofers;;        123180;       1.7;         17.47;         36340;           0.7;         10.24;         12.63;         15.98;         21.37;         27.25;         21290;         26270;         33240;         44450;         56680;;
47-2211;Sheet metal workers;;        167730;       1.6;         20.50;         42640;           0.6;         10.97;         13.97;         18.85;         25.97;         33.70;         22820;         29050;         39210;         54020;         70100;;
47-2221;Structural iron and steel workers;;         65100;       2.6;         21.99;         45730;           1.1;         11.63;         14.71;         20.26;         28.14;         35.90;         24180;         30600;         42130;         58540;         74670;;
47-3011;Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters;;         57870;       2.6;         13.69;         28480;           0.8;          8.82;         10.41;         12.63;         15.32;         20.36;         18340;         21660;         26260;         31860;         42350;;
47-3012;Helpers--carpenters;;         96180;       2.1;         12.18;         25330;           0.6;          8.07;          9.73;         11.70;         14.14;         16.74;         16790;         20230;         24340;         29420;         34820;;
47-3013;Helpers--electricians;;        101370;       1.8;         12.51;         26010;           0.6;          8.45;         10.01;         11.96;         14.46;         17.45;         17580;         20810;         24880;         30090;         36300;;
47-3014;Helpers--painters, paperhangers, plasterers, and stucco masons;;         22770;       3.9;         11.21;         23320;           0.9;          8.01;          9.04;         10.72;         12.78;         14.93;         16660;         18810;         22300;         26590;         31050;;
47-3015;Helpers--pipelayers, plumbers, pipefitters, and steamfitters;;         83380;       1.9;         12.74;         26500;           0.6;          8.51;         10.17;         12.19;         14.65;         17.77;         17700;         21150;         25350;         30470;         36950;;
47-3016;Helpers--roofers;;         21250;       3.8;         11.37;         23650;           0.8;          8.03;          9.42;         10.97;         13.05;         15.46;         16700;         19590;         22810;         27140;         32160;;
47-3019;Helpers, construction trades, all other;;         33870;       3.3;         12.43;         25850;           1.1;          7.98;          9.54;         11.49;         14.28;         17.96;         16610;         19840;         23900;         29700;         37350;;
47-4011;Construction and building inspectors;;         95890;       1.6;         24.25;         50440;           0.6;         14.64;         18.23;         23.24;         29.37;         36.24;         30450;         37920;         48330;         61090;         75390;;
47-4021;Elevator installers and repairers;;         22950;       5.3;         31.89;         66330;           1.1;         18.81;         25.59;         32.69;         38.08;         45.30;         39120;         53240;         68000;         79210;         94220;;
47-4031;Fence erectors;;         26650;       5.3;         13.79;         28690;           1.4;          8.65;         10.37;         12.85;         15.86;         20.62;         18000;         21570;         26720;         32990;         42880;;
47-4041;Hazardous materials removal workers;;         39530;       3.3;         18.85;         39210;           1.2;         11.15;         13.70;         17.47;         23.59;         29.48;         23200;         28490;         36330;         49060;         61320;;
47-4051;Highway maintenance workers;;        137140;       1.2;         16.21;         33710;           0.4;         10.08;         12.38;         15.67;         19.36;         23.52;         20960;         25750;         32600;         40270;         48930;;
47-4061;Rail-track laying and maintenance equipment operators;;         14050;       3.2;         20.00;         41600;           1.2;         12.61;         16.64;         20.25;         23.07;         26.98;         26230;         34610;         42120;         47980;         56110;;
47-4071;Septic tank servicers and sewer pipe cleaners;;         23440;       3.9;         16.39;         34100;           1.1;          9.64;         12.05;         15.74;         19.66;         24.40;         20060;         25070;         32740;         40890;         50750;;
47-4091;Segmental pavers;;          1090;      19.7;         12.95;         26940;           4.7;          8.28;          9.77;         12.65;         15.72;         18.68;         17220;         20320;         26320;         32700;         38850;;
47-4099;Construction and related workers, all other;;         58040;       6.7;         16.16;         33620;           1.4;          9.23;         11.59;         15.01;         19.41;         24.59;         19190;         24110;         31220;         40380;         51150;;
47-5011;Derrick operators, oil and gas;;         19410;       5.7;         18.98;         39480;           1.4;         12.54;         14.51;         18.17;         22.81;         27.45;         26080;         30190;         37790;         47440;         57100;;
47-5012;Rotary drill operators, oil and gas;;         22600;       5.0;         21.90;         45560;           1.2;         13.09;         16.28;         20.91;         27.28;         31.80;         27220;         33850;         43480;         56740;         66130;;
47-5013;Service unit operators, oil, gas, and mining;;         30440;       5.2;         18.55;         38580;           1.3;         10.98;         13.27;         16.73;         21.69;         28.47;         22850;         27590;         34790;         45120;         59210;;
47-5021;Earth drillers, except oil and gas;;         19760;       3.8;         18.85;         39200;           1.3;         11.50;         13.95;         17.46;         22.20;         28.38;         23910;         29010;         36310;         46170;         59040;;
47-5031;Explosives workers, ordnance handling experts, and blasters;;          5750;       4.8;         20.68;         43020;           1.6;         14.06;         16.54;         19.96;         24.00;         28.62;         29240;         34410;         41520;         49920;         59530;;
47-5041;Continuous mining machine operators;;          9830;       5.5;         21.06;         43800;           1.5;         14.39;         17.95;         21.09;         24.12;         28.22;         29920;         37330;         43860;         50170;         58700;;
47-5042;Mine cutting and channeling machine operators;;          8460;       6.1;         18.92;         39360;           1.2;         12.50;         15.62;         19.20;         22.20;         24.40;         25990;         32490;         39930;         46180;         50750;;
47-5049;Mining machine operators, all other;;          4170;       7.2;         20.03;         41660;           2.3;         11.81;         15.55;         19.40;         23.15;         29.93;         24560;         32350;         40350;         48160;         62260;;
